EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-1197823,Congestion,2,73,2016-12-31 21:44:00,2016-12-31 21:56:56,32.342113,-83.789291,2794.0,US Highway 41 S,Perry,GA
T-1197824,Lane-Blocked,2,520,2016-12-31 21:40:26,2016-12-31 22:09:56,33.555595,-81.993759,2200.0,Gregory Lake Rd,North Augusta,SC
T-1197825,Broken-Vehicle,3,211,2016-12-31 21:57:24,2016-12-31 22:42:04,33.701347,-84.116447,,Evans Mill Rd,Lithonia,GA
T-1197826,Accident,3,241,2016-12-31 21:56:54,2016-12-31 22:41:33,34.057133,-83.992966,,GA-403 S,Buford,GA
T-1197827,Accident,2,201,2016-12-31 21:49:07,2016-12-31 22:18:48,34.488907,-82.604195,1101.0,Plantation Rd,Anderson,SC
T-1197828,Congestion,1,73,2016-12-31 21:57:00,2016-12-31 22:14:35,33.924248,-84.629776,4186.0,Ernest W Barrett Pkwy SW,Marietta,GA
T-1197829,Congestion,2,71,2016-12-31 21:57:00,2016-12-31 22:13:34,34.000183,-84.584641,1186.0,Ernest W Barrett Pkwy NW,Kennesaw,GA
T-1197830,Broken-Vehicle,3,211,2016-12-31 21:59:35,2016-12-31 22:44:06,33.831833,-84.426376,,I-75 N,Atlanta,GA
T-1197831,Broken-Vehicle,3,211,2016-12-31 22:08:34,2016-12-31 22:53:11,33.917973,-84.338135,,Ashford Dunwoody Rd NE,Atlanta,GA
T-1197832,Congestion,0,72,2016-12-31 22:05:00,2016-12-31 22:27:32,33.94968,-84.128334,3601.0,Shackleford Rd,Duluth,GA
T-1197833,Congestion,0,72,2016-12-31 16:21:00,2016-12-31 22:27:32,34.075958,-83.984016,,Buford Dr,Buford,GA
T-1197834,Broken-Vehicle,3,211,2016-12-31 22:48:12,2016-12-31 23:32:54,33.786896,-84.493134,,Donald Lee Hollowell Pkwy NW,Atlanta,GA
T-1197835,Congestion,1,73,2016-12-31 22:37:00,2016-12-31 22:53:36,33.84388,-84.32766,3356.0,Buford Hwy NE,Brookhaven,GA
T-1197836,Broken-Vehicle,3,211,2016-12-31 22:56:47,2016-12-31 23:41:18,33.908504,-84.429779,,GA-407 W,Atlanta,GA
T-1197837,Lane-Blocked,3,63,2016-12-31 23:04:21,2016-12-31 23:48:50,33.722965,-84.502815,,GA-407 S,Atlanta,GA
T-1197838,Broken-Vehicle,2,211,2016-12-31 23:17:20,2017-01-01 00:01:58,34.054295,-84.285728,,US-19 N,Alpharetta,GA
T-1197839,Congestion,0,71,2016-12-31 23:27:00,2016-12-31 23:37:41,33.848705,-84.360672,3341.0,Kingsboro Rd NE,Atlanta,GA
T-1197840,Congestion,2,71,2016-12-31 23:28:00,2016-12-31 23:44:31,33.75362,-84.402817,33.0,Northside Dr SW,Atlanta,GA
T-1197841,Congestion,2,71,2016-12-31 23:34:00,2016-12-31 23:47:33,34.02203,-84.325851,,Holcomb Bridge Rd,Roswell,GA
T-1197842,Broken-Vehicle,3,211,2016-12-31 23:29:20,2017-01-01 00:14:01,33.827091,-84.252602,,GA-407 S,Tucker,GA
T-1197843,Congestion,2,73,2016-12-31 23:30:00,2016-12-31 23:40:52,32.342113,-83.789291,2794.0,US Highway 41 S,Perry,GA
T-1197844,Broken-Vehicle,3,211,2016-12-31 23:41:40,2017-01-01 00:26:22,33.777,-84.605583,,Thornton Rd,Lithia Springs,GA
T-1197845,Broken-Vehicle,3,211,2016-12-31 23:54:58,2017-01-01 00:39:40,33.773994,-84.560516,,GA-402 W,Austell,GA
T-1197846,Congestion,1,70,2016-12-31 23:11:00,2017-01-01 00:02:31,33.754814,-84.398499,,Centennial Olympic Park Dr NW,Atlanta,GA
T-1197847,Broken-Vehicle,3,211,2016-12-31 23:49:54,2017-01-01 00:34:35,33.885494,-84.251686,,Chamblee Tucker Rd,Atlanta,GA
T-1197848,Congestion,1,71,2016-12-31 23:50:00,2017-01-01 00:18:40,33.747154,-84.405746,,Northside Dr SW,Atlanta,GA
T-1197849,Congestion,2,70,2016-12-31 23:28:00,2017-01-01 00:18:40,33.763901,-84.40316,339.0,Northside Dr NW,Atlanta,GA
T-1197851,Congestion,2,71,2016-12-31 23:50:00,2017-01-01 00:38:37,33.749573,-84.404076,186.0,Northside Dr SW,Atlanta,GA
T-1330290,Event,1,1502,2016-12-31 00:07:00,2016-12-31 09:07:00,41.2393,-95.999397,5513.0,Frances St,Omaha,NE
T-1330291,Lane-Blocked,3,61,2016-12-31 00:31:47,2016-12-31 01:01:05,41.224289,-96.086113,,I-80 W,Omaha,NE
T-1330292,Broken-Vehicle,2,337,2016-12-31 00:34:34,2016-12-31 01:04:07,41.605904,-93.642639,1898.0,Clark St,Des Moines,IA
T-1330293,Flow-Incident,2,402,2016-12-31 00:41:52,2016-12-31 01:11:30,41.605904,-93.642639,1898.0,Clark St,Des Moines,IA
T-1330294,Lane-Blocked,3,520,2016-12-31 02:59:56,2016-12-31 03:29:27,41.945114,-91.670334,,33rd Ave SW,Cedar Rapids,IA
T-1330295,Congestion,2,70,2016-12-31 04:11:00,2016-12-31 04:22:14,41.267948,-95.970009,3857.0,Cuming St,Omaha,NE
T-1330296,Congestion,2,72,2016-12-31 09:22:00,2016-12-31 09:38:15,42.483345,-96.390778,,I-29 N,Sioux City,IA
T-1330297,Lane-Blocked,3,901,2016-12-31 16:31:44,2016-12-31 17:30:42,41.229736,-95.93325,,S 13th St,Omaha,NE
T-1330298,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,41.263523,-95.928146,,N 10th St,Omaha,NE
T-1330299,Accident,2,203,2016-12-31 18:13:43,2016-12-31 18:58:13,41.258663,-95.942337,200.0,S 20th St,Omaha,NE
T-1330300,Congestion,2,72,2016-12-31 18:03:00,2016-12-31 18:27:30,41.739449,-91.786087,1484.0,Highway 6 NW,Oxford,IA
T-1330301,Congestion,2,73,2016-12-31 18:27:00,2016-12-31 18:56:44,41.554626,-93.922615,,I-80 W,Adel,IA
T-1330302,Accident,2,201,2016-12-31 18:51:17,2016-12-31 19:20:46,40.998852,-95.891747,1090.0,13th Ave,Plattsmouth,NE
T-1330303,Congestion,2,71,2016-12-31 18:56:00,2016-12-31 19:07:40,41.030659,-95.736359,25121.0,US Highway 34,Glenwood,IA
T-1330304,Accident,3,201,2016-12-31 18:49:32,2016-12-31 19:34:10,41.548077,-93.953697,,I-80 W,Adel,IA
T-1330305,Congestion,2,71,2016-12-31 19:02:00,2016-12-31 19:13:40,41.030659,-95.736359,25121.0,US Highway 34,Glenwood,IA
T-1330306,Event,1,1502,2016-12-31 19:00:00,2017-01-01 04:00:00,41.663181,-91.553963,,Elliott Rd,Iowa City,IA
T-1330307,Congestion,1,75,2016-12-31 19:10:00,2016-12-31 19:22:37,41.472595,-96.450493,,US-275 E,Fremont,NE
T-1330308,Accident,2,203,2016-12-31 19:08:07,2016-12-31 19:37:35,41.144711,-96.252464,21511.0,Parkview Dr,Gretna,NE
T-1330309,Event,1,1502,2016-12-31 20:00:00,2017-01-01 05:00:00,41.59164,-93.620506,748.0,2nd Ave,Des Moines,IA
T-1330310,Event,1,1502,2016-12-31 21:07:00,2017-01-01 06:07:00,41.2393,-95.999397,5513.0,Frances St,Omaha,NE
T-1330311,Construction,2,701,2016-12-31 21:43:03,2016-12-31 23:42:28,41.128834,-95.900398,598.0,Beaman Dr,Bellevue,NE
T-1374083,Construction,3,500,2016-12-31 00:06:04,2016-12-31 00:35:42,38.547081,-90.290398,,I-55 S,Saint Louis,MO
T-1374086,Accident,2,201,2016-12-31 00:04:56,2016-12-31 00:49:39,41.923023,-87.964233,,W Lake St,Elmhurst,IL
T-1374089,Congestion,0,71,2016-12-31 00:03:00,2016-12-31 00:15:07,41.872005,-87.833702,1720.0,S 1st Ave,Maywood,IL
T-1374095,Congestion,1,72,2016-12-31 00:02:00,2016-12-31 00:14:16,41.60318,-87.737289,4837.0,159th St,Oak Forest,IL
T-1374097,Construction,2,957,2016-12-31 00:06:05,2016-12-31 00:50:31,41.947224,-87.656494,1057.0,W Addison St,Chicago,IL
T-1374098,Congestion,0,72,2016-12-31 00:01:00,2016-12-31 00:12:12,41.863659,-87.624123,1414.0,S Michigan Ave,Chicago,IL
T-1374100,Congestion,0,71,2016-12-31 00:05:00,2016-12-31 00:16:20,41.898438,-87.624023,873.0,N Michigan Ave,Chicago,IL
T-1374102,Congestion,1,75,2016-12-31 00:10:00,2016-12-31 00:24:34,38.564133,-90.689186,18248.0,Highway 100,Glencoe,MO
T-1374103,Congestion,0,73,2016-12-31 00:14:00,2016-12-31 00:26:43,38.593208,-90.520332,14471.0,Manchester Rd,Ballwin,MO
T-1374104,Congestion,0,74,2016-12-31 00:13:00,2016-12-31 00:25:23,38.595314,-90.491615,13994.0,Manchester Rd,Ballwin,MO
T-1374106,Construction,2,500,2016-12-31 00:12:42,2016-12-31 00:57:26,42.239914,-87.862373,,W Kennedy Rd,Lake Forest,IL
T-1374110,Congestion,1,71,2016-12-31 00:08:00,2016-12-31 00:24:11,41.850651,-87.783829,6404.0,W Cermak Rd,Berwyn,IL
T-1374112,Flow-Incident,0,214,2016-12-31 00:15:00,2016-12-31 00:26:16,41.897263,-87.624229,814.0,N Michigan Ave,Chicago,IL
T-1374113,Congestion,0,74,2016-12-31 00:24:00,2016-12-31 00:35:36,38.43494,-90.333176,7053.0,Telegraph Rd,Saint Louis,MO
T-1374115,Congestion,0,73,2016-12-31 00:17:00,2016-12-31 00:29:01,41.732765,-87.875954,8696.0,Archer Ave,Willow Springs,IL
T-1374116,Congestion,2,73,2016-12-31 00:20:00,2016-12-31 00:35:12,41.871452,-87.833321,,Chicago-Kansas City Expressway E,Forest Park,IL
T-1374119,Congestion,1,72,2016-12-31 00:24:00,2016-12-31 00:36:11,41.60326,-87.73336,4675.0,159th St,Oak Forest,IL
T-1374121,Congestion,1,72,2016-12-31 00:17:00,2016-12-31 00:33:17,41.600826,-87.591057,1047.0,E 162nd St,South Holland,IL
T-1374122,Construction,2,500,2016-12-31 00:37:37,2016-12-31 01:22:18,42.154221,-88.136086,101.0,N Hough St,Barrington,IL
T-1374123,Congestion,2,74,2016-12-31 00:34:00,2016-12-31 00:47:11,41.872417,-87.791443,,Chicago-Kansas City Expressway W,Oak Park,IL
T-1374124,Event,1,1596,2016-12-31 00:30:00,2016-12-31 09:30:00,41.880623,-87.674759,1901.0,W Madison St,Chicago,IL
T-1374126,Congestion,1,73,2016-12-31 00:36:00,2016-12-31 00:48:14,41.783295,-87.631523,,I-90 E,Chicago,IL
T-1374127,Congestion,0,76,2016-12-31 00:40:00,2016-12-31 00:54:39,38.568329,-90.687561,18228.0,Highway 100,Glencoe,MO
T-1374128,Congestion,0,74,2016-12-31 00:39:00,2016-12-31 00:51:08,41.732342,-87.876633,8696.0,Archer Ave,Willow Springs,IL
T-1374131,Congestion,1,73,2016-12-31 00:32:00,2016-12-31 01:06:47,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374132,Congestion,1,74,2016-12-31 00:52:00,2016-12-31 01:03:05,41.871834,-87.783119,,Chicago-Kansas City Expressway W,Oak Park,IL
T-1374135,Congestion,0,71,2016-12-31 01:05:00,2016-12-31 01:18:06,41.898438,-87.624023,873.0,N Michigan Ave,Chicago,IL
T-1374136,Congestion,1,74,2016-12-31 01:15:00,2016-12-31 01:27:29,38.578346,-90.686005,16399.0,Highway 100,Glencoe,MO
T-1374137,Congestion,0,73,2016-12-31 01:08:00,2016-12-31 01:24:40,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374138,Accident,2,201,2016-12-31 01:15:43,2016-12-31 02:00:30,42.039398,-88.363647,3099.0,US Highway 20,Elgin,IL
T-1374139,Congestion,2,71,2016-12-31 01:07:00,2016-12-31 01:27:14,41.6022,-87.794281,,W 159th St,Tinley Park,IL
T-1374140,Congestion,1,70,2016-12-31 00:52:00,2016-12-31 01:23:06,41.600822,-87.598907,16199.0,Evans Ave,South Holland,IL
T-1374141,Accident,2,201,2016-12-31 01:22:02,2016-12-31 02:06:51,42.037476,-88.296707,755.0,W Highland Ave,Elgin,IL
T-1374142,Accident,2,201,2016-12-31 01:24:15,2016-12-31 01:59:00,42.344677,-88.024094,2.0,S Atkinson Rd,Grayslake,IL
T-1374143,Accident,2,201,2016-12-31 01:25:20,2016-12-31 02:09:58,41.846867,-87.948021,,Spring Rd,Oak Brook,IL
T-1374144,Congestion,1,70,2016-12-31 01:26:00,2016-12-31 01:36:59,41.888496,-87.62439,,Chicago Riverwalk,Chicago,IL
T-1374145,Congestion,1,74,2016-12-31 01:24:00,2016-12-31 01:36:03,41.690075,-87.521873,,I-90 W,Hammond,IN
T-1374146,Construction,2,500,2016-12-31 01:31:04,2016-12-31 02:15:46,42.3848,-88.033859,20501.0,W Rollins Rd,Lake Villa,IL
T-1374147,Accident,2,241,2016-12-31 01:29:36,2016-12-31 02:14:00,41.764378,-87.93541,498.0,Plainfield Rd,Willowbrook,IL
T-1374149,Congestion,0,71,2016-12-31 01:35:00,2016-12-31 01:46:07,41.896374,-87.624359,776.0,N Michigan Ave,Chicago,IL
T-1374150,Congestion,1,73,2016-12-31 01:42:00,2016-12-31 01:53:25,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374151,Congestion,1,71,2016-12-31 01:41:00,2016-12-31 01:58:20,38.623379,-90.201591,,I-64 E,Saint Louis,MO
T-1374152,Congestion,1,71,2016-12-31 01:26:00,2016-12-31 01:52:59,41.891777,-87.624077,537.0,N Michigan Ave,Chicago,IL
T-1374153,Congestion,0,71,2016-12-31 01:42:00,2016-12-31 01:52:59,41.897892,-87.624016,839.0,N Michigan Ave,Chicago,IL
T-1374154,Congestion,2,74,2016-12-31 01:36:00,2016-12-31 02:05:54,41.934807,-87.700157,,I-94 W,Chicago,IL
T-1374155,Accident,2,201,2016-12-31 02:03:03,2016-12-31 02:47:51,42.047058,-88.340096,501.0,Shagbark Dr,Elgin,IL
T-1374156,Accident,2,201,2016-12-31 02:02:37,2016-12-31 02:47:18,42.052227,-88.267708,833.0,N Liberty St,Elgin,IL
T-1374157,Accident,2,201,2016-12-31 02:11:13,2016-12-31 02:56:03,41.735931,-88.04023,601.0,83rd St,Woodridge,IL
T-1374158,Congestion,1,70,2016-12-31 02:06:00,2016-12-31 02:23:05,41.897701,-87.63282,836.0,N La Salle Dr,Chicago,IL
T-1374159,Accident,2,201,2016-12-31 02:20:37,2016-12-31 03:05:20,42.169003,-88.02475,20101.0,Long Grove Rd,Lake Zurich,IL
T-1374160,Congestion,1,74,2016-12-31 02:33:00,2016-12-31 02:43:49,41.933544,-87.69857,,I-90 E,Chicago,IL
T-1374161,Congestion,1,74,2016-12-31 02:25:00,2016-12-31 02:43:50,41.903229,-87.661301,,I-90 E,Chicago,IL
T-1374162,Congestion,1,70,2016-12-31 02:26:00,2016-12-31 02:45:51,41.888546,-87.624367,,Chicago Riverwalk,Chicago,IL
T-1374163,Accident,2,201,2016-12-31 02:38:38,2016-12-31 03:23:24,41.967808,-88.110558,1150.0,Lake St,Roselle,IL
T-1374164,Congestion,1,71,2016-12-31 03:00:00,2016-12-31 03:23:17,38.748756,-90.509476,2017.0,Arena Pkwy,Saint Charles,MO
T-1374165,Congestion,2,70,2016-12-31 03:20:00,2016-12-31 03:58:21,38.649521,-90.545433,,US-40 E,Chesterfield,MO
T-1374166,Flow-Incident,3,214,2016-12-31 03:53:06,2016-12-31 04:22:37,38.629723,-90.345665,,US-40 E,Saint Louis,MO
T-1374167,Accident,2,201,2016-12-31 04:18:06,2016-12-31 04:47:44,41.925556,-88.103203,479.0,Mission St,Carol Stream,IL
T-1374168,Accident,2,201,2016-12-31 04:22:21,2016-12-31 04:52:00,41.90958,-88.101128,246.0,N Schmale Rd,Carol Stream,IL
T-1374169,Accident,2,201,2016-12-31 04:20:40,2016-12-31 04:49:50,41.967842,-88.080086,280.0,N Bloomingdale Rd,Bloomingdale,IL
T-1374170,Congestion,2,70,2016-12-31 10:28:00,2016-12-31 10:38:48,41.600758,-87.703568,3558.0,W 159th St,Markham,IL
T-1374171,Congestion,2,70,2016-12-31 10:46:00,2016-12-31 11:07:47,41.600758,-87.703568,3558.0,W 159th St,Markham,IL
T-1374172,Congestion,1,71,2016-12-31 14:47:00,2016-12-31 14:58:26,38.732506,-87.96344,7212.0,E US 50,Claremont,IL
T-1374173,Congestion,1,71,2016-12-31 14:51:00,2016-12-31 15:07:06,41.863659,-87.624123,1414.0,S Michigan Ave,Chicago,IL
T-1374174,Congestion,2,70,2016-12-31 14:50:00,2016-12-31 15:04:07,41.49321,-87.512726,653.0,Joliet St,Dyer,IN
T-1374175,Congestion,2,71,2016-12-31 15:12:00,2016-12-31 15:28:36,38.41581,-90.376442,3398.0,Betty Dr,Arnold,MO
T-1374176,Congestion,2,70,2016-12-31 15:26:00,2016-12-31 15:44:09,41.950142,-87.814957,7522.0,W Forest Preserve Ave,Chicago,IL
T-1374177,Congestion,1,70,2016-12-31 15:47:00,2016-12-31 16:08:03,41.771339,-87.586281,1559.0,E 68th St,Chicago,IL
T-1374178,Event,1,1502,2016-12-31 17:00:00,2017-01-01 02:00:00,38.7957,-89.998802,,Nature Trl,Edwardsville,IL
T-1374179,Congestion,1,72,2016-12-31 17:46:00,2016-12-31 18:07:18,41.623302,-87.853615,,W 147th St,Orland Park,IL
T-1374180,Congestion,2,71,2016-12-31 18:21:00,2016-12-31 18:42:17,42.058987,-87.799568,203.0,Waukegan Rd,Glenview,IL
T-1374181,Congestion,0,73,2016-12-31 18:38:00,2016-12-31 19:03:43,38.595314,-90.491615,13994.0,Manchester Rd,Ballwin,MO
T-1374182,Congestion,1,73,2016-12-31 19:02:00,2016-12-31 19:15:38,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374183,Event,1,1502,2016-12-31 19:00:00,2017-01-01 04:00:00,42.041199,-87.6903,1286.0,Asbury Ave,Evanston,IL
T-1374184,Congestion,0,74,2016-12-31 19:08:00,2016-12-31 19:39:38,38.592655,-90.507507,14294.0,Manchester Rd,Ballwin,MO
T-1374185,Accident,3,241,2016-12-31 19:27:26,2016-12-31 19:57:05,38.683212,-90.227982,,I-70 W,Saint Louis,MO
T-1374186,Congestion,1,75,2016-12-31 19:16:00,2016-12-31 19:39:13,41.027676,-89.252563,2031.0,State Route 17,Varna,IL
T-1374187,Congestion,1,75,2016-12-31 19:34:00,2016-12-31 19:49:11,41.030003,-89.169518,2444.0,State Route 17,Varna,IL
T-1374188,Congestion,0,72,2016-12-31 19:50:00,2016-12-31 20:09:01,42.384674,-87.960442,,Gurnee Mills Cir W,Gurnee,IL
T-1374189,Congestion,1,74,2016-12-31 20:01:00,2016-12-31 20:13:26,38.418484,-90.351044,,Telegraph Rd,Arnold,MO
T-1374190,Congestion,0,74,2016-12-31 20:07:00,2016-12-31 20:29:32,38.592918,-90.538704,14796.0,Manchester Rd,Ballwin,MO
T-1374191,Congestion,1,71,2016-12-31 20:04:00,2016-12-31 20:29:32,38.595867,-90.489594,13981.0,Manchester Rd,Ballwin,MO
T-1374192,Congestion,0,72,2016-12-31 20:12:00,2016-12-31 20:29:32,38.601719,-90.434937,11977.0,Manchester Rd,Saint Louis,MO
T-1374193,Congestion,0,74,2016-12-31 20:08:00,2016-12-31 20:25:29,38.468468,-90.305473,5635.0,Telegraph Rd,Saint Louis,MO
T-1374194,Event,1,1502,2016-12-31 20:15:00,2017-01-01 05:15:00,39.480431,-88.178894,1792.0,4th St,Charleston,IL
T-1374195,Congestion,2,72,2016-12-31 20:15:00,2016-12-31 20:28:08,41.984272,-87.841118,,Kennedy Expy W,Chicago,IL
T-1374196,Congestion,1,74,2016-12-31 20:16:00,2016-12-31 20:29:07,41.68811,-87.521805,,I-90 W,Hammond,IN
T-1374197,Congestion,2,71,2016-12-31 20:21:00,2016-12-31 20:32:36,40.040714,-87.63855,,S State St,Westville,IL
T-1374198,Congestion,0,75,2016-12-31 20:28:00,2016-12-31 20:47:30,38.422237,-90.339508,7602.0,Telegraph Rd,Saint Louis,MO
T-1374199,Event,1,1502,2016-12-31 20:30:00,2017-01-01 05:30:00,38.7957,-89.998802,,Nature Trl,Edwardsville,IL
T-1374200,Event,1,1502,2016-12-31 20:30:00,2017-01-01 05:30:00,41.931179,-88.782974,1512.0,W Lincoln Hwy,Dekalb,IL
T-1374201,Congestion,2,70,2016-12-31 20:25:00,2016-12-31 20:43:59,41.896702,-87.624153,,E Chicago Ave,Chicago,IL
T-1374202,Congestion,2,71,2016-12-31 20:46:00,2016-12-31 20:57:23,40.040714,-87.63855,,S State St,Westville,IL
T-1374203,Congestion,0,72,2016-12-31 20:55:00,2016-12-31 21:06:28,38.592655,-90.584564,15840.0,Manchester Rd,Ellisville,MO
T-1374204,Congestion,1,70,2016-12-31 20:21:00,2016-12-31 21:03:04,41.880131,-87.624428,154.0,S Michigan Ave,Chicago,IL
T-1374205,Congestion,1,70,2016-12-31 20:23:00,2016-12-31 21:06:20,41.891853,-87.624077,541.0,N Michigan Ave,Chicago,IL
T-1374206,Congestion,0,73,2016-12-31 21:03:00,2016-12-31 21:15:25,38.59024,-90.59639,16100.0,Manchester Rd,Ellisville,MO
T-1374207,Congestion,1,75,2016-12-31 21:01:00,2016-12-31 21:13:17,42.446152,-88.992485,,Jane Addams Memorial Tollway N,Roscoe,IL
T-1374208,Congestion,2,72,2016-12-31 21:03:00,2016-12-31 21:18:03,41.801422,-87.79332,,Adlai E Stevenson Expy S,Berwyn,IL
T-1374209,Congestion,0,72,2016-12-31 21:11:00,2016-12-31 21:26:29,38.592655,-90.584564,15840.0,Manchester Rd,Ellisville,MO
T-1374210,Congestion,1,73,2016-12-31 21:07:00,2016-12-31 21:27:40,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374211,Congestion,1,72,2016-12-31 21:26:00,2016-12-31 21:38:03,41.869537,-87.644714,,I-94 W,Chicago,IL
T-1374212,Congestion,2,71,2016-12-31 21:43:00,2016-12-31 21:56:27,38.797466,-90.338287,455.0,N US Highway 67,Florissant,MO
T-1374213,Congestion,2,71,2016-12-31 21:10:00,2016-12-31 22:06:08,42.005817,-87.884636,2613.0,Mannheim Rd,Des Plaines,IL
T-1374214,Congestion,1,74,2016-12-31 21:48:00,2016-12-31 22:08:05,41.937389,-87.705086,,I-90 E,Chicago,IL
T-1374215,Accident,3,241,2016-12-31 22:03:38,2016-12-31 22:33:18,38.776863,-90.511772,,I-70 W,Saint Charles,MO
T-1374216,Congestion,2,70,2016-12-31 21:55:00,2016-12-31 22:17:59,41.900024,-87.624077,,N Michigan Ave,Chicago,IL
T-1374217,Congestion,1,72,2016-12-31 22:08:00,2016-12-31 22:26:34,38.592663,-90.586952,15903.0,Manchester Rd,Ellisville,MO
T-1374218,Congestion,1,74,2016-12-31 22:13:00,2016-12-31 22:24:43,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374219,Congestion,1,71,2016-12-31 22:14:00,2016-12-31 22:25:03,41.891853,-87.624077,541.0,N Michigan Ave,Chicago,IL
T-1374220,Congestion,1,73,2016-12-31 22:28:00,2016-12-31 22:38:59,41.871117,-87.85981,,Chicago-Kansas City Expressway E,Maywood,IL
T-1374221,Congestion,2,73,2016-12-31 22:13:00,2016-12-31 22:40:05,41.982227,-87.804657,,I-90 E,Chicago,IL
T-1374222,Congestion,2,73,2016-12-31 22:23:00,2016-12-31 22:40:05,41.926197,-87.685249,,Kennedy Fullerton Rd,Chicago,IL
T-1374223,Congestion,1,73,2016-12-31 22:35:00,2016-12-31 22:48:30,38.408035,-90.361839,3459.0,Telegraph Rd,Arnold,MO
T-1374224,Congestion,2,73,2016-12-31 22:13:00,2016-12-31 22:47:01,41.982227,-87.804657,,I-90 E,Chicago,IL
T-1374225,Congestion,1,71,2016-12-31 22:21:00,2016-12-31 22:42:08,41.897892,-87.624016,839.0,N Michigan Ave,Chicago,IL
T-1374226,Congestion,1,73,2016-12-31 22:44:00,2016-12-31 22:58:02,41.855389,-88.34053,235.0,N Randall Rd,Batavia,IL
T-1374227,Congestion,2,72,2016-12-31 22:43:00,2016-12-31 22:56:13,41.949692,-87.723663,,I-90 W,Chicago,IL
T-1374228,Congestion,2,71,2016-12-31 22:33:00,2016-12-31 22:58:02,41.933636,-87.698151,,I-94 W,Chicago,IL
T-1374229,Congestion,3,71,2016-12-31 22:23:00,2016-12-31 22:56:13,41.926197,-87.685249,,Kennedy Fullerton Rd,Chicago,IL
T-1374230,Congestion,2,71,2016-12-31 20:24:00,2016-12-31 22:57:11,41.84856,-87.612846,,S Lake Shore Dr S,Chicago,IL
T-1374231,Congestion,0,72,2016-12-31 22:58:00,2016-12-31 23:09:08,42.153297,-87.961899,,Lake Cook Rd,Buffalo Grove,IL
T-1374232,Congestion,2,71,2016-12-31 22:58:00,2016-12-31 23:09:08,41.955734,-87.734337,,I-94 W,Chicago,IL
T-1374233,Congestion,0,73,2016-12-31 23:05:00,2016-12-31 23:16:35,38.592789,-90.507339,,Manchester Rd,Ballwin,MO
T-1374234,Congestion,0,73,2016-12-31 23:04:00,2016-12-31 23:16:35,38.43494,-90.333176,7053.0,Telegraph Rd,Saint Louis,MO
T-1374235,Congestion,3,71,2016-12-31 22:23:00,2016-12-31 23:17:06,41.923397,-87.680328,,I-90 E,Chicago,IL
T-1374236,Event,1,1502,2016-12-31 23:00:00,2017-01-01 08:00:00,41.880623,-87.674759,1901.0,W Madison St,Chicago,IL
T-1374237,Congestion,2,72,2016-12-31 21:26:00,2016-12-31 23:26:06,41.871548,-87.644821,,I-94 W,Chicago,IL
T-1374238,Congestion,2,71,2016-12-31 22:49:00,2016-12-31 23:36:02,41.960278,-87.742722,,Edens Expy S,Chicago,IL
T-1374239,Congestion,2,72,2016-12-31 23:19:00,2016-12-31 23:37:15,41.957947,-87.738365,,I-94 W,Chicago,IL
T-1374240,Congestion,0,76,2016-12-31 23:25:00,2016-12-31 23:49:31,38.564133,-90.689186,18248.0,Highway 100,Glencoe,MO
T-1374241,Congestion,1,74,2016-12-31 23:33:00,2016-12-31 23:46:37,38.405445,-90.376244,3789.0,Telegraph Rd,Arnold,MO
T-1374242,Congestion,2,72,2016-12-31 23:19:00,2016-12-31 23:45:25,38.630161,-90.306313,,US-40 W,Saint Louis,MO
T-1374243,Congestion,1,74,2016-12-31 23:26:00,2016-12-31 23:46:36,38.632107,-90.24472,,US-40 W,Saint Louis,MO
T-1374244,Congestion,1,72,2016-12-31 23:35:00,2016-12-31 23:45:57,42.152832,-87.96331,178.0,W Lake Cook Rd,Buffalo Grove,IL
T-1374245,Congestion,2,72,2016-12-31 23:19:00,2016-12-31 23:48:01,41.953533,-87.730438,,I-94 W,Chicago,IL
T-1374246,Congestion,1,70,2016-12-31 23:27:00,2016-12-31 23:46:57,41.99966,-87.671104,6479.0,N Clark St,Chicago,IL
T-1374247,Congestion,3,73,2016-12-31 22:23:00,2016-12-31 23:45:57,41.903229,-87.661301,,I-90 E,Chicago,IL
T-1374248,Congestion,1,71,2016-12-31 23:37:00,2016-12-31 23:56:05,41.898438,-87.624023,873.0,N Michigan Ave,Chicago,IL
T-1374249,Congestion,1,72,2016-12-31 23:40:00,2017-01-01 00:06:59,42.15271,-87.834976,2193.0,Lake Cook Rd,Deerfield,IL
T-1374250,Congestion,2,73,2016-12-31 22:23:00,2017-01-01 00:13:59,41.93475,-87.700623,,I-90 E,Chicago,IL
T-1374251,Congestion,1,70,2016-12-31 23:51:00,2017-01-01 00:16:59,41.878036,-87.62439,308.0,S Michigan Ave,Chicago,IL
T-1374255,Congestion,2,73,2016-12-31 22:28:00,2017-01-01 00:27:57,41.872044,-87.822723,,Chicago-Kansas City Expressway E,Forest Park,IL
