EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-27473890,Congestion,2,72,2017-12-31 23:24:00,2018-01-01 00:07:15,35.726978,-83.516808,,Parkway,Gatlinburg,TN
T-27473891,Congestion,1,74,2017-12-31 23:21:00,2018-01-01 00:09:13,35.733963,-83.520836,,Parkway,Gatlinburg,TN
T-27473892,Congestion,2,73,2017-12-31 23:23:00,2018-01-01 00:10:02,35.772705,-83.265244,4929.0,Hooper Hwy,Cosby,TN
T-27473893,Congestion,2,70,2017-12-31 23:30:00,2018-01-01 00:14:59,35.480232,-82.564873,469.0,Long Shoals Rd,Arden,NC
T-27473894,Congestion,2,72,2017-12-31 23:32:00,2018-01-01 00:14:02,35.498795,-82.521339,1888.0,Hendersonville Rd,Asheville,NC
T-27473895,Congestion,2,71,2017-12-31 23:26:00,2018-01-01 00:14:59,35.504818,-82.51757,3013.0,Sweeten Creek Rd,Asheville,NC
T-27473896,Congestion,2,74,2017-12-31 23:32:00,2018-01-01 00:14:02,35.540031,-82.80912,,US-74 E,Canton,NC
T-27473897,Congestion,0,72,2017-12-31 23:28:00,2018-01-01 00:14:59,35.556313,-82.599304,,Brevard Rd,Asheville,NC
T-27473898,Congestion,1,73,2017-12-31 23:23:00,2018-01-01 00:13:03,35.589481,-82.579895,,US-19 Bus S,Asheville,NC
T-27473899,Congestion,1,73,2017-12-31 23:33:00,2018-01-01 00:14:59,35.596603,-82.530869,,I-240 E,Asheville,NC
T-27473900,Flow-Incident,2,214,2017-12-31 22:32:00,2018-01-01 00:12:08,35.601601,-82.398613,2403.0,US 70 Hwy,Swannanoa,NC
T-27473901,Congestion,2,75,2017-12-31 23:33:00,2018-01-01 00:14:03,35.615494,-82.313812,,I-40 W,Black Mountain,NC
T-27473902,Congestion,2,70,2017-12-31 23:25:00,2018-01-01 00:11:14,35.713249,-83.512306,576.0,Parkway,Gatlinburg,TN
T-27473903,Congestion,1,74,2017-12-31 23:27:00,2018-01-01 00:12:17,35.76989,-83.531876,4436.0,Parkway,Pigeon Forge,TN
T-27473904,Congestion,1,75,2017-12-31 23:25:00,2018-01-01 00:13:13,35.803951,-83.577095,2601.0,Florence Dr,Pigeon Forge,TN
T-27473905,Congestion,1,73,2017-12-31 23:35:00,2018-01-01 00:16:01,35.512718,-82.526985,1602.0,Hendersonville Rd,Asheville,NC
T-27473906,Congestion,1,72,2017-12-31 23:37:00,2018-01-01 00:19:01,35.519119,-82.520729,2304.0,Sweeten Creek Rd,Asheville,NC
T-27473907,Congestion,2,71,2017-12-31 23:37:00,2018-01-01 00:18:01,35.535484,-82.528397,1088.0,Hendersonville Rd,Asheville,NC
T-27473908,Congestion,3,74,2017-12-31 22:59:00,2018-01-01 00:19:01,35.554512,-82.612213,,I-40 E,Asheville,NC
T-27473909,Congestion,1,74,2017-12-31 23:37:00,2018-01-01 00:19:59,35.567791,-82.624214,65.0,Smoky Park Hwy,Asheville,NC
T-27473910,Congestion,0,71,2017-12-31 23:38:00,2018-01-01 00:19:01,35.586792,-82.597336,,New Leicester Hwy,Asheville,NC
T-27473911,Congestion,2,73,2017-12-31 23:37:00,2018-01-01 00:19:59,35.595379,-82.400024,,I-40 E,Swannanoa,NC
T-27473912,Congestion,1,73,2017-12-31 23:37:00,2018-01-01 00:19:19,35.726563,-83.484703,,Mountainloft Dr,Gatlinburg,TN
T-27473913,Congestion,2,73,2017-12-31 23:35:00,2018-01-01 00:17:09,35.755463,-83.041115,,I-40 E,Clyde,NC
T-27473914,Congestion,1,75,2017-12-31 23:38:00,2018-01-01 00:19:19,35.795132,-83.563469,,TN-71,Pigeon Forge,TN
T-27473915,Flow-Incident,4,240,2017-12-31 23:41:24,2018-01-01 00:10:23,35.495983,-82.56469,,I-26 W,Asheville,NC
T-27473916,Congestion,1,74,2017-12-31 23:41:00,2018-01-01 00:25:01,35.320854,-82.488693,1668.0,Brevard Rd,Hendersonville,NC
T-27473917,Congestion,1,75,2017-12-31 23:39:00,2018-01-01 00:23:00,35.345055,-82.434769,2493.0,Chimney Rock Rd,Hendersonville,NC
T-27473918,Congestion,2,76,2017-12-31 23:39:00,2018-01-01 00:25:01,35.391541,-83.196098,,US-74 E,Sylva,NC
T-27473919,Congestion,2,73,2017-12-31 23:36:00,2018-01-01 00:24:02,35.400314,-82.3256,4183.0,Chimney Rock Rd,Hendersonville,NC
T-27473920,Congestion,0,74,2017-12-31 23:43:00,2018-01-01 00:25:01,35.416267,-82.573799,2.0,Thunder Hill Ln,Mills River,NC
T-27473921,Congestion,1,74,2017-12-31 23:42:00,2018-01-01 00:23:00,35.46904,-82.518517,2326.0,Hendersonville Rd,Arden,NC
T-27473922,Congestion,1,76,2017-12-31 23:43:00,2018-01-01 00:24:02,35.537827,-82.782059,800.0,Asheville Hwy,Canton,NC
T-27473923,Congestion,1,70,2017-12-31 23:40:00,2018-01-01 00:22:04,35.542217,-82.752525,,US-74 E,Candler,NC
T-27473924,Congestion,2,71,2017-12-31 22:59:00,2018-01-01 00:25:01,35.554512,-82.612213,,I-40 E,Asheville,NC
T-27473925,Congestion,2,73,2017-12-31 23:40:00,2018-01-01 00:25:01,35.557919,-82.596268,,I-40 W,Asheville,NC
T-27473926,Congestion,3,72,2017-12-31 23:42:00,2018-01-01 00:23:00,35.569199,-82.493736,,I-240 W,Asheville,NC
T-27473927,Congestion,2,74,2017-12-31 23:41:00,2018-01-01 00:23:00,35.587391,-82.996132,,I-40 E,Waynesville,NC
T-27473928,Congestion,1,73,2017-12-31 23:39:00,2018-01-01 00:22:04,35.58968,-82.496872,975.0,Tunnel Rd,Asheville,NC
T-27473929,Congestion,2,74,2017-12-31 23:40:00,2018-01-01 00:24:02,35.600277,-82.542152,,I-240 W,Asheville,NC
T-27473930,Congestion,1,75,2017-12-31 23:39:00,2018-01-01 00:23:14,35.763302,-83.524963,,Parkway,Sevierville,TN
T-27473931,Flow-Incident,2,214,2017-12-31 23:30:00,2018-01-01 00:29:03,35.481422,-82.542282,233.0,Long Shoals Rd,Arden,NC
T-27473932,Flow-Incident,1,214,2017-12-31 22:45:00,2018-01-01 00:29:03,35.508846,-82.598923,1538.0,Brevard Rd,Asheville,NC
T-27473933,Congestion,3,72,2017-12-31 23:47:00,2018-01-01 00:29:03,35.558739,-82.543968,,I-40 E,Asheville,NC
T-27473934,Congestion,2,73,2017-12-31 23:49:00,2018-01-01 00:30:00,35.559067,-82.635674,,US-74 W,Asheville,NC
T-27473935,Congestion,2,71,2017-12-31 23:44:00,2018-01-01 00:30:00,35.567097,-82.544472,598.0,McDowell St,Asheville,NC
T-27473936,Congestion,0,72,2017-12-31 23:49:00,2018-01-01 00:30:00,35.612846,-82.631165,576.0,New Leicester Hwy,Asheville,NC
T-27473937,Congestion,1,74,2017-12-31 23:45:00,2018-01-01 00:27:16,35.715397,-83.509796,144.0,E Parkway,Gatlinburg,TN
T-27473938,Congestion,1,74,2017-12-31 23:51:00,2018-01-01 00:32:04,35.337116,-82.445297,1902.0,Four Seasons Blvd,Hendersonville,NC
T-27473939,Congestion,1,73,2017-12-31 23:50:00,2018-01-01 00:32:04,35.459305,-82.511971,,Hendersonville Rd,Arden,NC
T-27473940,Congestion,1,74,2017-12-31 23:51:00,2018-01-01 00:35:02,35.463482,-82.514771,2381.0,Hendersonville Rd,Arden,NC
T-27473941,Flow-Incident,2,214,2017-12-31 23:51:00,2018-01-01 00:33:00,35.480232,-82.564873,469.0,Long Shoals Rd,Arden,NC
T-27473942,Congestion,2,73,2017-12-31 23:44:00,2018-01-01 00:34:00,35.512798,-82.393738,1647.0,Charlotte Hwy,Fairview,NC
T-27473943,Congestion,2,72,2017-12-31 23:48:00,2018-01-01 00:34:00,35.547356,-82.456642,1.0,Cedar Mountain Rd,Asheville,NC
T-27473944,Congestion,1,75,2017-12-31 23:51:00,2018-01-01 00:32:04,35.559093,-82.608299,,I-240 W,Asheville,NC
T-27473945,Congestion,1,74,2017-12-31 23:38:00,2018-01-01 00:35:03,35.564884,-82.499435,,Charlotte Hwy,Asheville,NC
T-27473946,Congestion,3,73,2017-12-31 23:27:00,2018-01-01 00:35:03,35.592384,-82.425087,,I-40 E,Swannanoa,NC
T-27473947,Congestion,2,73,2017-12-31 23:51:00,2018-01-01 00:34:00,35.592731,-82.424377,,I-40 W,Swannanoa,NC
T-27473948,Congestion,2,73,2017-12-31 23:51:00,2018-01-01 00:35:03,35.595982,-82.398689,,I-40 W,Swannanoa,NC
T-27473949,Congestion,2,74,2017-12-31 23:54:00,2018-01-01 00:35:03,35.600132,-82.364433,,I-40 E,Swannanoa,NC
T-27473950,Congestion,2,73,2017-12-31 23:51:00,2018-01-01 00:34:15,35.758442,-83.52195,,Parkway,Sevierville,TN
T-27473951,Congestion,1,76,2017-12-31 23:51:00,2018-01-01 00:35:03,35.760239,-83.07312,,I-40 E,Clyde,NC
T-27473952,Congestion,2,71,2017-12-31 23:51:00,2018-01-01 00:35:58,35.474297,-82.568558,548.0,Long Shoals Rd,Arden,NC
T-27473953,Congestion,1,74,2017-12-31 23:57:00,2018-01-01 00:37:56,35.476097,-82.523048,2191.0,Hendersonville Rd,Arden,NC
T-27473954,Congestion,2,74,2017-12-31 23:55:00,2018-01-01 00:39:58,35.551323,-82.817223,,US-74 W,Canton,NC
T-27473955,Congestion,1,72,2017-12-31 23:58:00,2018-01-01 00:38:59,35.555851,-82.705734,,US-74 W,Candler,NC
T-27473956,Congestion,1,75,2017-12-31 23:53:00,2018-01-01 00:37:04,35.703686,-82.573387,,US-70 W,Weaverville,NC
T-27473957,Congestion,1,70,2017-12-31 23:53:00,2018-01-01 00:35:19,35.714314,-83.510445,513.0,Parkway,Gatlinburg,TN
T-27473958,Congestion,2,70,2017-12-31 23:54:00,2018-01-01 00:36:13,35.7262,-83.513466,105.0,Parkway,Gatlinburg,TN
T-27473959,Flow-Incident,2,214,2017-12-31 23:11:00,2018-01-01 00:39:15,35.787056,-83.554497,3451.0,Parkway,Pigeon Forge,TN
T-27473960,Congestion,1,74,2017-12-31 23:58:00,2018-01-01 00:39:15,35.804073,-83.575363,,Parkway,Pigeon Forge,TN
T-27473965,Congestion,2,71,2017-12-31 23:50:00,2018-01-01 00:41:03,35.521008,-82.529076,1396.0,Hendersonville Rd,Asheville,NC
T-27473967,Congestion,1,71,2017-12-31 23:50:00,2018-01-01 00:43:06,35.547451,-82.59816,634.0,Brevard Rd,Asheville,NC
T-27473973,Congestion,2,74,2017-12-31 23:59:00,2018-01-01 00:43:18,35.749996,-83.401749,2761.0,Sam Brown Rd,Sevierville,TN
T-27473982,Congestion,2,74,2017-12-31 23:53:00,2018-01-01 00:53:59,35.556473,-82.521454,,Sweeten Creek Rd,Asheville,NC
T-27473987,Congestion,2,71,2017-12-31 23:29:00,2018-01-01 01:00:05,35.484913,-82.525574,1.0,Long Shoals Rd,Arden,NC
T-27473988,Congestion,0,73,2017-12-31 22:45:00,2018-01-01 01:00:05,35.490456,-82.585869,1669.0,Brevard Rd,Arden,NC
T-27473990,Congestion,2,71,2017-12-31 23:23:00,2018-01-01 00:59:00,35.537006,-82.529472,1069.0,Hendersonville Rd,Asheville,NC
T-27473999,Congestion,2,72,2017-12-31 23:55:00,2018-01-01 00:58:14,35.914234,-83.363647,4101.0,Newport Hwy,Sevierville,TN
T-27474018,Congestion,1,73,2017-12-31 23:32:00,2018-01-01 01:08:59,35.469276,-82.518677,,Hendersonville Rd,Arden,NC
T-27474030,Congestion,2,73,2017-12-31 23:32:00,2018-01-01 01:13:59,35.441341,-82.505287,2922.0,Hendersonville Rd,Fletcher,NC
T-27474037,Congestion,2,72,2017-12-31 23:59:00,2018-01-01 01:13:15,35.72258,-83.496628,,E Parkway,Gatlinburg,TN
T-27474055,Congestion,1,74,2017-12-31 23:58:00,2018-01-01 01:16:19,35.787056,-83.554497,3451.0,Parkway,Pigeon Forge,TN
T-27474233,Construction,3,701,2017-12-31 05:00:00,2017-12-31 11:00:00,36.07505,-79.942451,,Gallimore Dairy Rd,Greensboro,NC
T-27474234,Congestion,2,70,2017-12-31 05:52:00,2017-12-31 06:32:41,36.077122,-79.948189,,US-421 N,Greensboro,NC
T-27474235,Construction,3,701,2017-12-31 05:00:00,2017-12-31 11:00:00,36.085648,-80.063637,,I-40 W,Kernersville,NC
T-27474240,Congestion,2,70,2017-12-31 06:29:00,2017-12-31 07:09:41,36.037052,-79.861488,2377.0,Merritt Dr,Greensboro,NC
T-27474241,Congestion,0,70,2017-12-31 06:26:00,2017-12-31 07:10:48,36.055443,-79.854523,,Merritt Dr,Greensboro,NC
T-27474242,Congestion,2,70,2017-12-31 07:12:00,2017-12-31 07:52:44,36.023487,-79.973503,2300.0,Eastchester Dr,High Point,NC
T-27474243,Congestion,2,70,2017-12-31 07:38:00,2017-12-31 08:18:40,36.023487,-79.973503,2300.0,Eastchester Dr,High Point,NC
T-27474244,Congestion,2,72,2017-12-31 08:00:00,2017-12-31 08:40:41,36.00106,-79.785812,,US-421 N,Greensboro,NC
T-27474245,Congestion,2,70,2017-12-31 08:23:00,2017-12-31 09:03:31,37.339146,-79.942192,6356.0,Plantation Rd,Roanoke,VA
T-27474246,Congestion,2,73,2017-12-31 09:35:00,2017-12-31 10:15:32,36.854626,-79.876335,4299.0,Virgil H Goode Hwy,Rocky Mount,VA
T-27474247,Congestion,2,72,2017-12-31 10:20:00,2017-12-31 11:00:44,36.544388,-79.491371,,Danville Expy N,Danville,VA
T-27474248,Congestion,2,72,2017-12-31 10:55:00,2017-12-31 11:35:43,35.028717,-80.589134,3384.0,W Highway 74,Monroe,NC
T-27474249,Accident,3,201,2017-12-31 12:41:49,2017-12-31 13:11:10,35.261074,-80.840683,,I-77 N,Charlotte,NC
T-27474250,Congestion,2,70,2017-12-31 13:48:00,2017-12-31 14:28:48,37.780773,-81.153358,,E Beckley Byp,Beckley,WV
T-27474251,Construction,3,701,2017-12-31 14:00:00,2017-12-31 20:30:00,36.065346,-79.515892,,I-85 N,Burlington,NC
T-27474252,Congestion,1,70,2017-12-31 14:17:00,2017-12-31 14:57:52,36.109173,-79.933647,,Ted Johnson Pkwy,Greensboro,NC
T-27474253,Congestion,2,70,2017-12-31 14:15:00,2017-12-31 14:55:47,37.272194,-80.041962,1601.0,Orchard Dr,Salem,VA
T-27474254,Congestion,2,70,2017-12-31 15:00:00,2017-12-31 15:40:52,35.173164,-81.442421,,S Battleground Ave,Grover,NC
T-27474255,Congestion,2,71,2017-12-31 15:04:00,2017-12-31 15:44:53,35.892696,-79.938072,10604.0,S Main St,Archdale,NC
T-27474256,Congestion,2,70,2017-12-31 15:17:00,2017-12-31 15:57:55,35.173164,-81.442421,,S Battleground Ave,Grover,NC
T-27474257,Congestion,2,70,2017-12-31 15:31:00,2017-12-31 16:11:57,35.893944,-79.939369,,S Main St,High Point,NC
T-27474258,Congestion,1,70,2017-12-31 16:39:00,2017-12-31 17:20:00,35.368065,-80.815025,10859.0,Eastfield Rd,Huntersville,NC
T-27474259,Congestion,1,74,2017-12-31 16:49:00,2017-12-31 17:32:01,35.079693,-80.656036,,Corporate Blvd,Indian Trail,NC
T-27474260,Congestion,1,70,2017-12-31 17:13:00,2017-12-31 17:54:00,35.368065,-80.815025,10859.0,Eastfield Rd,Huntersville,NC
T-27474261,Accident,3,201,2017-12-31 17:35:50,2017-12-31 18:20:16,35.599644,-80.531837,,Webb Rd,Salisbury,NC
T-27474262,Congestion,1,70,2017-12-31 18:18:00,2017-12-31 18:59:20,35.0154,-80.585663,2844.0,Old Charlotte Hwy,Monroe,NC
T-27474263,Congestion,2,72,2017-12-31 18:14:00,2017-12-31 19:02:15,35.25795,-81.117241,3518.0,E Franklin Blvd,Gastonia,NC
T-27474264,Congestion,3,73,2017-12-31 18:38:00,2017-12-31 19:34:06,36.679695,-80.713875,,I-77 S,Fancy Gap,VA
T-27474265,Congestion,2,71,2017-12-31 18:58:00,2017-12-31 19:39:07,35.89888,-79.035339,1243.0,S Fordham Blvd,Chapel Hill,NC
T-27474266,Congestion,2,74,2017-12-31 19:14:00,2017-12-31 19:55:01,35.07814,-80.654373,14165.0,Independence Blvd,Indian Trail,NC
T-27474267,Congestion,2,73,2017-12-31 20:53:00,2017-12-31 21:35:02,35.626728,-82.174667,,I-40 W,Old Fort,NC
T-27474268,Construction,2,641,2017-12-31 20:54:59,2017-12-31 21:22:50,37.312309,-79.184402,13503.0,Wards Rd,Lynchburg,VA
T-27474269,Congestion,2,70,2017-12-31 20:56:00,2017-12-31 21:37:10,35.279892,-80.900497,5701.0,Rozzelles Ferry Rd,Charlotte,NC
T-27474270,Congestion,2,76,2017-12-31 21:02:00,2017-12-31 21:44:09,35.998871,-80.471024,,I-40 E,Advance,NC
T-27474271,Congestion,2,70,2017-12-31 21:05:00,2017-12-31 21:46:05,36.05843,-79.83519,2444.0,Patterson St,Greensboro,NC
T-27474272,Congestion,2,71,2017-12-31 21:08:00,2017-12-31 22:04:03,35.625336,-82.190674,2.0,Orchard St,Old Fort,NC
T-27474273,Congestion,3,72,2017-12-31 20:35:00,2017-12-31 22:10:07,35.624977,-82.211754,,US-70 E,Old Fort,NC
T-27474274,Congestion,1,74,2017-12-31 21:28:00,2017-12-31 22:13:02,36.148384,-81.791878,10409.0,NC Highway 105 S,Banner Elk,NC
T-27474275,Congestion,0,75,2017-12-31 21:33:00,2017-12-31 22:15:07,36.183781,-81.747505,,NC Highway 105 S,Boone,NC
T-27474276,Congestion,1,72,2017-12-31 21:35:00,2017-12-31 22:17:02,35.711918,-81.306488,,I-40 W,Hickory,NC
T-27474277,Congestion,0,76,2017-12-31 21:39:00,2017-12-31 22:22:03,36.118835,-81.836372,,NC Highway 105 S,Linville,NC
T-27474278,Congestion,2,74,2017-12-31 21:31:00,2017-12-31 22:24:03,36.132668,-81.818764,831.0,Berry Rd,Banner Elk,NC
T-27474279,Congestion,2,73,2017-12-31 21:41:00,2017-12-31 22:22:03,36.162018,-81.764305,8463.0,NC Highway 105 S,Boone,NC
T-27474280,Congestion,2,73,2017-12-31 21:40:00,2017-12-31 22:30:07,35.909752,-82.198936,4921.0,E US Highway 19E,Burnsville,NC
T-27474281,Congestion,0,76,2017-12-31 21:47:00,2017-12-31 22:29:01,36.130779,-81.820465,,NC Highway 105 S,Banner Elk,NC
T-27474282,Congestion,1,76,2017-12-31 21:59:00,2017-12-31 22:40:06,35.904121,-82.182915,5901.0,E US Highway 19E,Burnsville,NC
T-27474283,Congestion,3,71,2017-12-31 21:46:00,2017-12-31 22:45:08,35.62212,-82.18882,,I-40 E,Old Fort,NC
T-27474284,Congestion,0,75,2017-12-31 22:05:00,2017-12-31 22:50:07,36.2043,-81.722107,4147.0,NC Highway 105 S,Boone,NC
T-27474285,Congestion,0,76,2017-12-31 22:06:00,2017-12-31 22:48:05,36.204346,-81.721886,4140.0,NC Highway 105 S,Boone,NC
T-27474286,Congestion,2,74,2017-12-31 22:20:00,2017-12-31 23:02:01,36.124504,-81.826324,,NC Highway 105 S,Banner Elk,NC
T-27474287,Congestion,1,74,2017-12-31 22:19:00,2017-12-31 23:05:07,36.147598,-81.79287,10522.0,NC Highway 105 S,Banner Elk,NC
T-27474288,Congestion,2,71,2017-12-31 22:26:00,2017-12-31 23:07:00,35.311943,-80.758476,,W W.T. Harris Blvd,Charlotte,NC
T-27474289,Congestion,2,75,2017-12-31 22:33:00,2017-12-31 23:15:10,36.004448,-80.450768,,I-40 E,Advance,NC
T-27474290,Congestion,2,74,2017-12-31 22:38:00,2017-12-31 23:19:00,36.130779,-81.820465,,NC Highway 105 S,Banner Elk,NC
T-27474291,Congestion,0,76,2017-12-31 22:37:00,2017-12-31 23:18:01,36.156513,-81.7836,1.0,Aldridge Park,Banner Elk,NC
T-27474292,Congestion,2,73,2017-12-31 22:36:00,2017-12-31 23:23:00,35.90514,-82.106056,2386.0,US Highway 19 E,Spruce Pine,NC
T-27474293,Congestion,1,73,2017-12-31 22:38:00,2017-12-31 23:24:03,36.166573,-81.994621,8620.0,N US Highway 19E,Elk Park,NC
T-27474294,Congestion,2,73,2017-12-31 21:47:00,2017-12-31 23:29:01,36.178875,-81.747826,6545.0,NC Highway 105 S,Boone,NC
T-27474295,Construction,3,500,2017-12-31 22:45:48,2017-12-31 23:15:01,36.962425,-81.067932,,I-81 S,Wytheville,VA
T-27474296,Congestion,2,73,2017-12-31 22:51:00,2017-12-31 23:32:01,36.1399,-81.807785,11406.0,NC Highway 105 S,Banner Elk,NC
T-27474297,Congestion,1,76,2017-12-31 23:02:00,2017-12-31 23:44:01,35.637627,-82.060699,,I-40 E,Marion,NC
T-27474298,Congestion,1,74,2017-12-31 22:59:00,2017-12-31 23:44:01,36.118229,-81.838928,3900.0,NC Highway 105 S,Linville,NC
T-27474299,Congestion,0,75,2017-12-31 23:00:00,2017-12-31 23:42:03,36.175354,-81.747665,7161.0,NC Highway 105 S,Boone,NC
T-27474300,Congestion,1,75,2017-12-31 21:47:00,2017-12-31 23:44:59,36.203972,-81.690094,2190.0,Highway 105,Boone,NC
T-27474301,Accident,2,201,2017-12-31 23:07:00,2017-12-31 23:36:37,35.203941,-80.750366,5699.0,Albemarle Rd,Charlotte,NC
T-27474302,Accident,2,201,2017-12-31 23:05:39,2017-12-31 23:35:17,35.28233,-80.896667,300.0,Oakdale Rd,Charlotte,NC
T-27474303,Congestion,2,72,2017-12-31 23:03:00,2017-12-31 23:50:00,35.904362,-82.107872,2253.0,US Highway 19 E,Spruce Pine,NC
T-27474304,Congestion,1,76,2017-12-31 23:13:00,2017-12-31 23:55:03,35.623772,-82.19709,,US-70 W,Old Fort,NC
T-27474305,Congestion,2,73,2017-12-31 23:15:00,2017-12-31 23:57:59,35.910492,-82.097298,3011.0,US Highway 19 E,Spruce Pine,NC
T-27474306,Congestion,2,72,2017-12-31 23:15:00,2018-01-01 00:07:08,35.901844,-82.145889,2.0,Mountain Music Dr,Spruce Pine,NC
T-27474307,Congestion,1,75,2017-12-31 23:39:00,2018-01-01 00:19:59,36.156601,-81.779312,9401.0,NC Highway 105 S,Banner Elk,NC
T-27474308,Congestion,2,70,2017-12-31 23:44:00,2018-01-01 00:25:01,35.294655,-80.778313,,University City Blvd,Charlotte,NC
T-27474309,Congestion,1,75,2017-12-31 23:40:00,2018-01-01 00:24:02,36.120087,-81.834747,2.0,Lakeside Dr,Banner Elk,NC
T-27474310,Congestion,2,71,2017-12-31 23:49:00,2018-01-01 00:30:00,36.124523,-79.348343,1620.0,N NC Highway 49,Burlington,NC
T-27474311,Congestion,2,73,2017-12-31 23:36:00,2018-01-01 00:30:00,36.12664,-81.824181,5221.0,NC Highway 105 S,Banner Elk,NC
T-27474312,Congestion,0,76,2017-12-31 23:48:00,2018-01-01 00:29:03,36.199306,-81.738098,5261.0,NC Highway 105 S,Vilas,NC
T-27474313,Congestion,1,74,2017-12-31 23:59:00,2018-01-01 00:39:58,35.380974,-79.109192,8558.0,McDougald Rd,Sanford,NC
T-27474317,Congestion,2,73,2017-12-31 23:49:00,2018-01-01 01:00:05,36.1399,-81.807785,11406.0,NC Highway 105 S,Banner Elk,NC
T-27474349,Congestion,2,70,2017-12-31 06:15:00,2017-12-31 06:55:41,36.804237,-76.132927,4500.0,Princess Anne Rd,Virginia Beach,VA
T-27474350,Congestion,2,70,2017-12-31 07:25:00,2017-12-31 08:05:41,35.656887,-78.478775,479.0,Shotwell Rd,Clayton,NC
T-27474351,Congestion,2,70,2017-12-31 07:24:00,2017-12-31 08:04:33,36.823036,-76.066963,672.0,Lynnhaven Pkwy,Virginia Beach,VA
T-27474352,Congestion,2,71,2017-12-31 07:29:00,2017-12-31 08:09:32,36.823036,-76.066963,672.0,Lynnhaven Pkwy,Virginia Beach,VA
T-27474353,Congestion,2,70,2017-12-31 07:35:00,2017-12-31 08:15:41,35.837349,-78.672775,4115.0,Glenwood Ave,Raleigh,NC
T-27474354,Congestion,2,71,2017-12-31 10:50:00,2017-12-31 11:30:33,37.408676,-77.555939,,VA-288 N,Richmond,VA
T-27474355,Congestion,2,76,2017-12-31 11:14:00,2017-12-31 11:55:36,36.696407,-77.338547,10042.0,Southampton Pkwy,Drewryville,VA
T-27474356,Congestion,2,70,2017-12-31 11:49:00,2017-12-31 12:29:45,35.981125,-77.868431,,N Halifax Rd,Rocky Mount,NC
T-27474357,Congestion,2,70,2017-12-31 12:13:00,2017-12-31 12:53:49,35.914375,-78.784454,10310.0,Glenwood Ave,Durham,NC
T-27474358,Congestion,2,71,2017-12-31 13:59:00,2017-12-31 14:39:50,35.586323,-77.370071,,Greenville Mall,Greenville,NC
T-27474359,Congestion,1,71,2017-12-31 13:54:00,2017-12-31 14:43:01,36.982254,-76.630836,101.0,Main St,Smithfield,VA
T-27474360,Congestion,2,70,2017-12-31 14:07:00,2017-12-31 14:47:49,35.585686,-77.370567,698.0,Greenville Blvd SE,Greenville,NC
T-27474361,Congestion,2,70,2017-12-31 14:51:00,2017-12-31 15:33:44,36.8204,-76.260452,2926.0,Campostella Rd,Chesapeake,VA
T-27474362,Congestion,2,70,2017-12-31 15:03:00,2017-12-31 15:44:43,37.627926,-77.574303,10000.0,Three Chopt Rd,Henrico,VA
T-27474363,Congestion,2,72,2017-12-31 15:43:00,2017-12-31 16:24:04,36.087212,-78.358437,7310.0,NC 56 Hwy,Louisburg,NC
T-27474364,Congestion,2,70,2017-12-31 15:51:00,2017-12-31 16:31:44,36.842667,-76.004486,1399.0,Dukes Ln,Virginia Beach,VA
T-27474365,Congestion,2,71,2017-12-31 16:08:00,2017-12-31 16:49:01,35.580593,-78.799767,343.0,S Main St,Fuquay Varina,NC
T-27474366,Congestion,2,70,2017-12-31 16:15:00,2017-12-31 16:55:52,36.815296,-76.261551,,Atlantic Ave,Chesapeake,VA
T-27474367,Accident,3,245,2017-12-31 16:36:18,2017-12-31 17:05:37,37.059113,-76.417648,,Hampton Roads Center Pkwy,Hampton,VA
T-27474368,Congestion,1,72,2017-12-31 16:46:00,2017-12-31 17:30:59,35.719276,-78.639084,,US-70 E,Garner,NC
T-27474369,Congestion,2,70,2017-12-31 17:04:00,2017-12-31 17:44:47,37.300194,-76.727608,2119.0,Richmond Rd,Williamsburg,VA
T-27474370,Congestion,1,71,2017-12-31 17:28:00,2017-12-31 18:09:49,36.856453,-76.210052,,VA-165,Norfolk,VA
T-27474371,Congestion,1,72,2017-12-31 17:48:00,2017-12-31 18:39:51,37.123886,-76.508682,,Jefferson Ave,Newport News,VA
T-27474372,Congestion,2,71,2017-12-31 18:05:00,2017-12-31 18:49:51,36.907402,-76.091492,,Shore Dr,Virginia Beach,VA
T-27474373,Congestion,2,70,2017-12-31 17:54:00,2017-12-31 18:49:51,37.126244,-76.510223,12492.0,Jefferson Ave,Newport News,VA
T-27474374,Flow-Incident,4,401,2017-12-31 18:57:31,2017-12-31 19:26:33,36.845222,-76.283592,,US-460 Alt E,Norfolk,VA
T-27474375,Congestion,2,70,2017-12-31 18:57:00,2017-12-31 19:37:50,36.871296,-76.172012,,Wesleyan Dr,Virginia Beach,VA
T-27474376,Flow-Incident,3,240,2017-12-31 18:56:24,2017-12-31 19:24:51,37.411144,-76.862541,9177.0,Richmond Rd W,Toano,VA
T-27474377,Congestion,2,71,2017-12-31 19:07:00,2017-12-31 19:50:04,37.5825,-77.469925,,I-64 E,Richmond,VA
T-27474378,Construction,3,505,2017-12-31 19:05:50,2017-12-31 19:33:44,37.585361,-77.470123,,I-95 S,Richmond,VA
T-27474379,Congestion,3,70,2017-12-31 19:15:00,2017-12-31 20:08:49,37.5825,-77.469925,,I-64 E,Richmond,VA
T-27474380,Congestion,2,75,2017-12-31 19:46:00,2017-12-31 20:27:54,36.608631,-77.564186,,I-95 S,Skippers,VA
