EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-4957868,Congestion,0,71,2020-12-31 13:13:00,2020-12-31 13:54:10,39.924534,-75.170769,1428.0,Snyder Ave,Philadelphia,PA
T-4957869,Broken-Vehicle,2,211,2020-12-31 13:14:44,2020-12-31 14:04:00,40.147511,-75.32795,299.0,W Germantown Pike,Norristown,PA
T-4957870,Congestion,0,71,2020-12-31 13:14:00,2020-12-31 13:54:35,40.624741,-73.970558,,Ocean Pkwy,Brooklyn,NY
T-4957871,Congestion,1,71,2020-12-31 13:19:00,2020-12-31 15:19:29,40.686062,-73.916061,1550.0,Broadway,Brooklyn,NY
T-4957872,Congestion,1,73,2020-12-31 13:16:00,2020-12-31 13:56:33,40.683811,-74.001457,,Brooklyn Queens Expy,Brooklyn,NY
T-4957873,Congestion,0,71,2020-12-31 13:06:00,2020-12-31 13:59:32,40.708961,-73.79834,16378.0,Hillside Ave,Jamaica,NY
T-4957874,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 15:00:30,40.713299,-73.871117,8051.0,Metropolitan Ave,Middle Village,NY
T-4957875,Flow-Incident,1,214,2020-12-31 13:28:00,2020-12-31 14:08:30,40.713783,-73.779228,18273.0,Hillside Ave,Jamaica,NY
T-4957876,Congestion,0,72,2020-12-31 13:16:00,2020-12-31 13:56:33,40.73082,-73.805199,7026.0,164th St,Fresh Meadows,NY
T-4957877,Congestion,0,72,2020-12-31 13:13:00,2020-12-31 14:02:54,40.730076,-74.21209,672.0,Springfield Ave,Newark,NJ
T-4957878,Flow-Incident,0,214,2020-12-31 13:14:00,2020-12-31 14:03:29,40.734173,-73.872993,,Queens Blvd,Elmhurst,NY
T-4957879,Congestion,0,72,2020-12-31 12:12:00,2020-12-31 14:17:27,40.74305,-73.916138,,Queens Blvd,Woodside,NY
T-4957880,Congestion,0,71,2020-12-31 13:15:00,2020-12-31 13:56:33,40.749832,-73.952232,302.0,44th Rd,Long Island City,NY
T-4957881,Flow-Incident,0,214,2020-12-31 13:12:00,2020-12-31 14:47:30,40.76524,-73.814819,15013.0,Northern Blvd,Flushing,NY
T-4957882,Congestion,0,72,2020-12-31 13:15:00,2020-12-31 13:55:31,40.770123,-73.987823,1058.0,10th Ave,New York,NY
T-4957883,Congestion,0,71,2020-12-31 13:16:00,2020-12-31 13:56:33,40.770226,-73.842758,3064.0,College Point Blvd,Flushing,NY
T-4957884,Congestion,1,71,2020-12-31 13:15:00,2020-12-31 13:55:31,40.808258,-73.963608,2964.0,Broadway,New York,NY
T-4957885,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 13:55:31,40.841721,-73.898666,4004.0,3rd Ave,Bronx,NY
T-4957886,Congestion,1,71,2020-12-31 15:49:00,2020-12-31 17:43:34,40.870972,-73.877052,3103.0,Webster Ave,Bronx,NY
T-4957887,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 13:56:33,40.872028,-73.913139,5131.0,Broadway,New York,NY
T-4957888,Congestion,0,72,2020-12-31 13:15:00,2020-12-31 14:11:31,40.881264,-73.838753,,Baychester Ave,Bronx,NY
T-4957889,Congestion,1,71,2020-12-31 13:00:00,2020-12-31 13:56:33,40.90155,-73.862793,548.0,E 240th St,Yonkers,NY
T-4957890,Congestion,1,72,2020-12-31 13:17:00,2020-12-31 14:19:11,39.966225,-75.190529,682.0,N 33rd St,Philadelphia,PA
T-4957892,Congestion,1,72,2020-12-31 13:17:00,2020-12-31 13:58:19,40.019257,-75.13427,4446.0,N 5th St,Philadelphia,PA
T-4957893,Congestion,1,72,2020-12-31 12:51:00,2020-12-31 13:58:19,40.030479,-75.034515,7316.0,Torresdale Ave,Philadelphia,PA
T-4957894,Congestion,0,72,2020-12-31 13:17:00,2020-12-31 16:07:19,40.054501,-75.141296,,N Broad St,Philadelphia,PA
T-4957895,Congestion,1,71,2020-12-31 12:00:00,2020-12-31 13:57:27,40.581749,-73.95993,3043.0,Coney Island Ave,Brooklyn,NY
T-4957896,Congestion,0,71,2020-12-31 13:19:00,2020-12-31 13:59:32,40.594112,-73.994965,2416.0,Cropsey Ave,Brooklyn,NY
T-4957897,Flow-Incident,1,214,2020-12-31 14:52:00,2020-12-31 16:10:31,40.60202,-73.934593,3113.0,Avenue U,Brooklyn,NY
T-4957898,Congestion,0,72,2020-12-31 13:19:00,2020-12-31 13:59:32,40.614971,-73.98024,6305.0,Bay Pkwy,Brooklyn,NY
T-4957899,Congestion,1,71,2020-12-31 13:10:00,2020-12-31 14:16:30,40.622849,-74.021286,8135.0,Fort Hamilton Pkwy,Brooklyn,NY
T-4957900,Congestion,0,71,2020-12-31 13:19:00,2020-12-31 13:59:32,40.650368,-74.003929,519.0,40th St,Brooklyn,NY
T-4957901,Congestion,0,71,2020-12-31 13:19:00,2020-12-31 13:59:32,40.650585,-74.002747,549.0,39th St,Brooklyn,NY
T-4957902,Congestion,1,73,2020-12-31 13:19:00,2020-12-31 13:59:31,40.68158,-74.002571,,Brooklyn Queens Expy,Brooklyn,NY
T-4957903,Congestion,1,71,2020-12-31 13:19:00,2020-12-31 14:17:27,40.67894,-73.903549,1970.0,Broadway,Brooklyn,NY
T-4957904,Congestion,0,71,2020-12-31 13:17:00,2020-12-31 13:59:32,40.693089,-73.853714,8695.0,91st St,Woodhaven,NY
T-4957905,Congestion,0,72,2020-12-31 13:19:00,2020-12-31 13:59:32,40.701519,-73.790298,10406.0,Merrick Blvd,Jamaica,NY
T-4957906,Congestion,1,71,2020-12-31 11:00:00,2020-12-31 13:59:32,40.742802,-73.916901,,Roosevelt Ave,Woodside,NY
T-4957907,Congestion,0,72,2020-12-31 13:19:00,2020-12-31 13:59:32,40.746044,-73.971855,654.0,1st Ave,New York,NY
T-4957908,Congestion,0,71,2020-12-31 11:54:00,2020-12-31 15:09:29,40.761982,-74.001083,,W 42nd St,New York,NY
T-4957909,Congestion,0,71,2020-12-31 13:19:00,2020-12-31 13:59:32,40.779217,-73.973763,169.0,Central Park W,New York,NY
T-4957910,Congestion,1,72,2020-12-31 13:17:00,2020-12-31 13:59:32,40.781189,-73.946198,350.0,E 93rd St,New York,NY
T-4957911,Congestion,0,72,2020-12-31 13:19:00,2020-12-31 13:59:32,40.78878,-73.976196,2369.0,Broadway,New York,NY
T-4957912,Congestion,0,72,2020-12-31 13:16:00,2020-12-31 13:57:27,40.791531,-73.972206,655.0,Amsterdam Ave,New York,NY
T-4957913,Congestion,1,71,2020-12-31 12:24:00,2020-12-31 13:59:32,40.829914,-73.873177,,Bronx River Pkwy N,Bronx,NY
T-4957914,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 14:04:29,40.840649,-73.91275,,Grand Concourse,Bronx,NY
T-4957915,Congestion,0,71,2020-12-31 13:17:00,2020-12-31 13:57:28,40.850071,-73.915863,1796.0,Macombs Rd,Bronx,NY
T-4957916,Congestion,0,71,2020-12-31 13:17:00,2020-12-31 13:59:32,40.86829,-73.85891,2925.0,Boston Rd,Bronx,NY
T-4957917,Accident,2,201,2020-12-31 13:18:05,2020-12-31 14:03:00,41.274628,-73.117126,,CT-8 S,Shelton,CT
T-4957918,Congestion,0,72,2020-12-31 13:12:00,2020-12-31 23:35:08,39.915184,-75.158592,616.0,W Oregon Ave,Philadelphia,PA
T-4957919,Flow-Incident,1,214,2020-12-31 11:59:00,2020-12-31 14:46:02,39.941002,-75.144058,99.0,South St,Philadelphia,PA
T-4957920,Congestion,1,71,2020-12-31 13:06:00,2020-12-31 14:02:54,39.946918,-75.184036,2778.0,Lombard St,Philadelphia,PA
T-4957921,Congestion,0,72,2020-12-31 13:05:00,2020-12-31 15:02:00,39.9533,-75.183739,2998.0,Chestnut St,Philadelphia,PA
T-4957922,Congestion,1,71,2020-12-31 13:17:00,2020-12-31 14:22:15,39.981998,-75.183525,1698.0,N 30th St,Philadelphia,PA
T-4957923,Congestion,1,72,2020-12-31 13:09:00,2020-12-31 14:01:16,39.998482,-75.128639,123.0,E Allegheny Ave,Philadelphia,PA
T-4957924,Congestion,0,72,2020-12-31 13:21:00,2020-12-31 14:01:32,40.582901,-73.955193,16.0,Neptune Ave,Brooklyn,NY
T-4957925,Congestion,0,71,2020-12-31 13:21:00,2020-12-31 14:01:32,40.593266,-73.984612,2212.0,Stillwell Ave,Brooklyn,NY
T-4957926,Congestion,0,71,2020-12-31 13:22:00,2020-12-31 15:30:31,40.627937,-73.927841,1825.0,Utica Ave,Brooklyn,NY
T-4957927,Congestion,0,72,2020-12-31 13:19:00,2020-12-31 14:00:36,40.623871,-73.938202,1878.0,Flatbush Ave,Brooklyn,NY
T-4957928,Congestion,0,72,2020-12-31 13:22:00,2020-12-31 14:02:36,40.62793,-73.931885,4575.0,Avenue J,Brooklyn,NY
T-4957929,Congestion,1,72,2020-12-31 12:15:00,2020-12-31 17:10:32,40.643978,-73.877457,1629.0,Pennsylvania Ave,Brooklyn,NY
T-4957930,Congestion,0,71,2020-12-31 13:22:00,2020-12-31 14:02:36,40.665321,-73.926819,1082.0,E New York Ave,Brooklyn,NY
T-4957931,Congestion,0,72,2020-12-31 13:20:00,2020-12-31 14:14:29,40.674171,-73.727509,,Hook Creek Blvd,Rosedale,NY
T-4957932,Congestion,0,71,2020-12-31 12:01:00,2020-12-31 14:25:39,40.68145,-73.904022,1581.0,Bushwick Ave,Brooklyn,NY
T-4957933,Congestion,0,72,2020-12-31 13:21:00,2020-12-31 14:01:32,40.67894,-73.88102,2.0,Berriman St,Brooklyn,NY
T-4957934,Congestion,0,71,2020-12-31 13:21:00,2020-12-31 14:01:32,40.688759,-73.96096,360.0,Lafayette Ave,Brooklyn,NY
T-4957935,Congestion,1,71,2020-12-31 12:18:00,2020-12-31 14:00:36,40.706497,-73.944008,157.0,Johnson Ave,Brooklyn,NY
T-4957936,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 14:01:32,40.738007,-73.884232,,Queens Blvd,Elmhurst,NY
T-4957937,Congestion,0,71,2020-12-31 13:21:00,2020-12-31 14:01:32,40.74268,-73.915947,4499.0,49th St,Woodside,NY
T-4957938,Congestion,1,71,2020-12-31 13:21:00,2020-12-31 14:32:29,40.750084,-73.861084,10439.0,Roosevelt Ave,Corona,NY
T-4957939,Congestion,1,71,2020-12-31 10:53:00,2020-12-31 14:03:59,40.770069,-74.027672,2927.0,Palisade Ave,Union City,NJ
T-4957940,Congestion,0,72,2020-12-31 13:22:00,2020-12-31 14:02:36,40.787273,-73.947807,1782.0,3rd Ave,New York,NY
T-4957941,Congestion,0,71,2020-12-31 13:22:00,2020-12-31 14:02:36,40.81654,-73.907745,682.0,Westchester Ave,Bronx,NY
T-4957942,Congestion,0,71,2020-12-31 13:17:00,2020-12-31 14:00:36,40.833725,-73.856499,2059.0,Westchester Ave,Bronx,NY
T-4957943,Congestion,1,71,2020-12-31 12:38:00,2020-12-31 14:11:31,40.849918,-73.830276,3135.0,Westchester Ave,Bronx,NY
T-4957944,Congestion,0,71,2020-12-31 13:22:00,2020-12-31 14:02:36,40.859188,-73.908157,2232.0,Dr Martin L King Jr Blvd,Bronx,NY
T-4957945,Congestion,2,71,2020-12-31 13:20:00,2020-12-31 14:44:28,40.863781,-73.929871,4705.0,Broadway,New York,NY
T-4957946,Accident,2,201,2020-12-31 13:14:44,2020-12-31 14:33:00,40.154671,-75.139313,2100.0,Computer Rd,Willow Grove,PA
T-4957947,Congestion,0,71,2020-12-31 13:24:00,2020-12-31 14:41:34,40.600571,-73.972755,2132.0,McDonald Ave,Brooklyn,NY
T-4957948,Congestion,1,72,2020-12-31 13:24:00,2020-12-31 14:04:30,40.601009,-73.992348,2256.0,86th St,Brooklyn,NY
T-4957949,Congestion,0,72,2020-12-31 13:24:00,2020-12-31 14:09:29,40.611481,-74.034813,10185.0,4th Ave,Brooklyn,NY
T-4957950,Congestion,0,72,2020-12-31 13:21:00,2020-12-31 14:03:29,40.62569,-74.040405,8391.0,Shore Rd,Brooklyn,NY
T-4957951,Congestion,1,72,2020-12-31 13:19:00,2020-12-31 14:03:29,40.643124,-73.901482,1147.0,E 96th St,Brooklyn,NY
T-4957952,Congestion,0,72,2020-12-31 13:23:00,2020-12-31 14:03:29,40.64674,-73.929848,1069.0,Utica Ave,Brooklyn,NY
T-4957953,Congestion,0,71,2020-12-31 13:24:00,2020-12-31 14:04:30,40.650368,-74.003929,519.0,40th St,Brooklyn,NY
T-4957954,Congestion,0,72,2020-12-31 13:22:00,2020-12-31 14:33:32,40.691601,-73.999374,26.0,Atlantic Ave,Brooklyn,NY
T-4957955,Congestion,1,71,2020-12-31 13:23:00,2020-12-31 14:03:29,40.694832,-73.95388,730.0,Myrtle Ave,Brooklyn,NY
T-4957956,Congestion,1,71,2020-12-31 13:17:00,2020-12-31 14:11:31,40.69767,-73.835876,11266.0,Jamaica Ave,Richmond Hill,NY
T-4957957,Congestion,1,71,2020-12-31 13:24:00,2020-12-31 14:56:33,40.706715,-73.791451,9100.0,168th Pl,Jamaica,NY
T-4957958,Congestion,0,71,2020-12-31 13:23:00,2020-12-31 14:03:59,40.739086,-74.165138,898.0,McCarter Hwy,Newark,NJ
T-4957959,Congestion,1,72,2020-12-31 12:40:00,2020-12-31 15:56:37,40.742912,-73.775581,6102.0,Francis Lewis Blvd,Fresh Meadows,NY
T-4957960,Flow-Incident,0,214,2020-12-31 12:40:00,2020-12-31 14:04:30,40.767353,-73.790604,3101.0,191st St,Flushing,NY
T-4957961,Congestion,1,71,2020-12-31 11:55:00,2020-12-31 14:03:29,40.76757,-73.935944,3168.0,Vernon Blvd,Astoria,NY
T-4957962,Congestion,1,73,2020-12-31 13:19:00,2020-12-31 14:04:30,40.778881,-73.578651,170.0,Store Hill Rd,Old Westbury,NY
T-4957963,Congestion,1,72,2020-12-31 13:13:00,2020-12-31 14:19:11,40.77512,-74.03183,,32nd St,Union City,NJ
T-4957964,Flow-Incident,1,214,2020-12-31 15:03:00,2020-12-31 15:55:37,40.776203,-73.949875,1633.0,1st Ave,New York,NY
T-4957965,Congestion,0,71,2020-12-31 12:24:00,2020-12-31 14:32:29,40.827881,-73.885849,,Sheridan Expy S,Bronx,NY
T-4957966,Flow-Incident,1,214,2020-12-31 14:47:00,2020-12-31 16:19:28,40.867931,-73.897064,2685.0,Jerome Ave,Bronx,NY
T-4957967,Congestion,0,72,2020-12-31 13:24:00,2020-12-31 14:20:33,40.87886,-73.873573,324.0,E Gun Hill Rd,Bronx,NY
T-4957968,Congestion,0,72,2020-12-31 13:23:00,2020-12-31 14:05:02,41.12149,-73.404984,50.0,Westport Ave,Norwalk,CT
T-4957969,Congestion,0,73,2020-12-31 13:15:00,2020-12-31 14:08:30,40.542351,-74.146019,,Nelson Ave,Staten Island,NY
T-4957970,Congestion,0,73,2020-12-31 13:22:00,2020-12-31 15:14:29,40.566921,-74.113426,2677.0,Hylan Blvd,Staten Island,NY
T-4957971,Congestion,0,71,2020-12-31 13:27:00,2020-12-31 14:07:34,40.575665,-73.959473,3357.0,Coney Island Ave,Brooklyn,NY
T-4957972,Congestion,0,72,2020-12-31 13:27:00,2020-12-31 14:07:34,40.58316,-73.953674,1445.0,Emmons Ave,Brooklyn,NY
T-4957973,Congestion,1,71,2020-12-31 12:00:00,2020-12-31 14:11:31,40.600288,-73.961349,2325.0,Coney Island Ave,Brooklyn,NY
T-4957974,Flow-Incident,1,214,2020-12-31 13:28:00,2020-12-31 14:19:36,40.604511,-73.975159,1799.0,W 2nd St,Brooklyn,NY
T-4957975,Congestion,0,70,2020-12-31 13:28:00,2020-12-31 14:08:30,40.606422,-73.989037,7800.0,Bay Pkwy,Brooklyn,NY
T-4957976,Congestion,0,72,2020-12-31 13:27:00,2020-12-31 14:07:34,40.623871,-73.938202,1878.0,Flatbush Ave,Brooklyn,NY
T-4957978,Congestion,0,70,2020-12-31 13:27:00,2020-12-31 14:48:28,40.65131,-73.955902,92.0,Martense St,Brooklyn,NY
T-4957979,Congestion,0,71,2020-12-31 13:27:00,2020-12-31 14:07:34,40.665379,-73.926674,1086.0,E New York Ave,Brooklyn,NY
T-4957980,Congestion,1,71,2020-12-31 13:27:00,2020-12-31 14:07:34,40.6991,-73.915482,1470.0,Myrtle Ave,Brooklyn,NY
T-4957981,Congestion,0,71,2020-12-31 13:28:00,2020-12-31 14:11:31,40.70232,-73.791359,9492.0,Merrick Blvd,Jamaica,NY
T-4957982,Congestion,1,71,2020-12-31 13:27:00,2020-12-31 15:03:28,40.706497,-73.944008,157.0,Johnson Ave,Brooklyn,NY
T-4957983,Congestion,0,72,2020-12-31 13:05:00,2020-12-31 14:08:30,40.710358,-73.920921,1766.0,Flushing Ave,Ridgewood,NY
T-4957984,Congestion,0,72,2020-12-31 13:05:00,2020-12-31 14:07:34,40.71397,-73.753708,20628.0,Jamaica Ave,Queens Village,NY
T-4957985,Congestion,0,72,2020-12-31 13:28:00,2020-12-31 14:28:29,40.730358,-73.744072,22007.0,Braddock Ave,Queens Village,NY
T-4957986,Accident,3,201,2020-12-31 13:26:25,2020-12-31 15:00:33,40.731827,-73.871796,,Long Island Expy W,Elmhurst,NY
T-4957987,Congestion,0,72,2020-12-31 13:12:00,2020-12-31 14:06:09,40.73304,-74.16687,758.0,McCarter Hwy,Newark,NJ
T-4957988,Congestion,1,72,2020-12-31 13:14:00,2020-12-31 14:08:30,40.734173,-73.872993,,Queens Blvd,Elmhurst,NY
T-4957989,Congestion,0,71,2020-12-31 13:28:00,2020-12-31 14:08:30,40.734871,-73.882133,8500.0,Grand Ave,Elmhurst,NY
T-4957990,Congestion,1,71,2020-12-31 13:21:00,2020-12-31 14:11:31,40.73914,-73.700249,2.0,Hillside Ave,Floral Park,NY
T-4957991,Congestion,0,71,2020-12-31 13:27:00,2020-12-31 14:07:34,40.740318,-73.853409,5559.0,108th St,Corona,NY
T-4957992,Congestion,0,72,2020-12-31 13:28:00,2020-12-31 14:08:30,40.767269,-73.966446,637.0,Park Ave,New York,NY
T-4957993,Accident,3,201,2020-12-31 13:28:55,2020-12-31 14:14:10,40.799477,-73.488541,,Long Island Expy W,Woodbury,NY
T-4957994,Congestion,1,71,2020-12-31 12:27:00,2020-12-31 15:06:34,40.805588,-73.902336,1075.0,E 149th St,Bronx,NY
T-4957995,Congestion,0,72,2020-12-31 13:27:00,2020-12-31 14:08:30,40.813969,-73.897171,,Bruckner Blvd,Bronx,NY
T-4957996,Congestion,0,71,2020-12-31 13:27:00,2020-12-31 14:07:34,40.822243,-73.911102,3124.0,3rd Ave,Bronx,NY
T-4957997,Congestion,0,71,2020-12-31 13:24:00,2020-12-31 14:14:29,40.888691,-73.842651,1238.0,E 233rd St,Bronx,NY
T-4957998,Congestion,0,72,2020-12-31 13:27:00,2020-12-31 14:08:30,41.005909,-73.659019,80.0,Wilkins Ave,Port Chester,NY
T-4957999,Congestion,0,72,2020-12-31 12:42:00,2020-12-31 18:19:19,39.920979,-75.1894,,I-76 W,Philadelphia,PA
T-4958000,Congestion,1,71,2020-12-31 11:59:00,2020-12-31 14:11:13,39.94849,-75.205116,4099.0,Woodland Ave,Philadelphia,PA
T-4958001,Flow-Incident,0,214,2020-12-31 13:34:00,2020-12-31 14:15:16,39.976517,-75.143608,1677.0,N 5th St,Philadelphia,PA
T-4958002,Congestion,0,72,2020-12-31 13:27:00,2020-12-31 14:09:16,40.095291,-75.12574,800.0,Greenwood Ave,Jenkintown,PA
T-4958003,Congestion,1,71,2020-12-31 13:31:00,2020-12-31 14:12:38,40.589108,-73.960487,2767.0,Coney Island Ave,Brooklyn,NY
T-4958004,Congestion,1,71,2020-12-31 13:29:00,2020-12-31 14:17:27,40.658249,-74.000412,166.0,29th St,Brooklyn,NY
T-4958005,Congestion,0,72,2020-12-31 11:00:00,2020-12-31 14:09:29,40.693401,-73.852295,9220.0,Jamaica Ave,Woodhaven,NY
T-4958006,Congestion,1,71,2020-12-31 13:31:00,2020-12-31 14:19:36,40.70245,-73.816467,,Van Wyck Expy S,Richmond Hill,NY
T-4958007,Congestion,0,72,2020-12-31 13:31:00,2020-12-31 14:11:31,40.711018,-73.920273,1826.0,Flushing Ave,Ridgewood,NY
T-4958008,Congestion,2,74,2020-12-31 13:15:00,2020-12-31 14:42:29,40.730865,-73.874702,,Long Island Expy W,Elmhurst,NY
T-4958009,Construction,1,405,2020-12-31 13:30:00,2021-01-01 00:00:00,40.730148,-73.996063,101.0,Washington Sq E,New York,NY
T-4958010,Construction,1,405,2020-12-31 13:30:00,2020-12-31 18:30:00,40.734531,-73.992264,38.0,E 13th St,New York,NY
T-4958011,Congestion,1,72,2020-12-31 13:29:00,2020-12-31 15:32:38,40.741928,-73.953781,1007.0,51st Ave,Long Island City,NY
T-4958012,Congestion,0,71,2020-12-31 13:29:00,2020-12-31 14:09:28,40.742386,-73.912453,,Queens Blvd,Woodside,NY
T-4958013,Congestion,1,72,2020-12-31 12:49:00,2020-12-31 14:59:28,40.742802,-73.916901,,Roosevelt Ave,Woodside,NY
T-4958014,Flow-Incident,1,214,2020-12-31 14:11:00,2020-12-31 14:54:29,40.754356,-73.909149,5087.0,Broadway,Woodside,NY
T-4958015,Congestion,0,71,2020-12-31 13:31:00,2020-12-31 14:11:31,40.77301,-73.962288,819.0,Park Ave,New York,NY
T-4958016,Congestion,0,73,2020-12-31 13:29:00,2020-12-31 14:11:31,40.788963,-73.705353,1055.0,Northern Blvd,Manhasset,NY
T-4958017,Congestion,1,71,2020-12-31 13:17:00,2020-12-31 16:52:30,40.81953,-73.857681,682.0,White Plains Rd,Bronx,NY
T-4958018,Flow-Incident,0,214,2020-12-31 13:59:00,2020-12-31 14:53:29,40.883385,-73.862961,3764.0,White Plains Rd,Bronx,NY
T-4958019,Congestion,1,71,2020-12-31 13:12:00,2020-12-31 14:13:41,40.920609,-73.895966,381.0,S Broadway,Yonkers,NY
T-4958020,Congestion,0,71,2020-12-31 13:11:00,2020-12-31 16:10:20,39.3535,-74.449409,3118.0,Atlantic Ave,Atlantic City,NJ
T-4958021,Congestion,0,73,2020-12-31 13:32:00,2020-12-31 14:14:12,39.881695,-75.307594,560.0,Lafayette Ave,Prospect Park,PA
T-4958022,Congestion,0,72,2020-12-31 12:08:00,2020-12-31 14:26:13,40.067268,-75.19664,7689.0,Germantown Ave,Philadelphia,PA
T-4958023,Congestion,1,72,2020-12-31 13:33:00,2020-12-31 15:28:30,40.590408,-73.965256,,Ocean Pkwy,Brooklyn,NY
T-4958024,Congestion,1,71,2020-12-31 13:27:00,2020-12-31 14:20:33,40.61557,-73.913712,2077.0,Mill Ave,Brooklyn,NY
T-4958025,Congestion,0,72,2020-12-31 13:34:00,2020-12-31 14:14:29,40.618404,-74.005821,1401.0,76th St,Brooklyn,NY
T-4958026,Congestion,0,71,2020-12-31 13:32:00,2020-12-31 14:12:38,40.634949,-74.002762,992.0,56th St,Brooklyn,NY
T-4958027,Congestion,1,71,2020-12-31 12:00:00,2020-12-31 14:14:29,40.637089,-73.986404,1391.0,43rd St,Brooklyn,NY
T-4958028,Congestion,0,71,2020-12-31 13:32:00,2020-12-31 14:12:38,40.6507,-74.004494,3999.0,5th Ave,Brooklyn,NY
T-4958029,Congestion,0,72,2020-12-31 13:32:00,2020-12-31 14:19:36,40.676521,-73.912926,,2055A Atlantic Ave,Brooklyn,NY
T-4958030,Congestion,1,71,2020-12-31 13:34:00,2020-12-31 14:42:29,40.680019,-73.752762,21604.0,Merrick Blvd,Springfield Gardens,NY
T-4958031,Congestion,0,71,2020-12-31 13:33:00,2020-12-31 14:13:41,40.688412,-73.818581,12600.0,Liberty Ave,South Richmond Hill,NY
T-4958032,Congestion,1,72,2020-12-31 13:34:00,2020-12-31 14:29:34,40.68819,-73.848419,,Woodhaven Blvd,Ozone Park,NY
T-4958033,Congestion,0,72,2020-12-31 13:34:00,2020-12-31 14:14:29,40.689709,-73.815323,10400.0,130th St,South Richmond Hill,NY
T-4958034,Congestion,0,71,2020-12-31 13:32:00,2020-12-31 14:12:38,40.692486,-73.85952,8405.0,Jamaica Ave,Woodhaven,NY
T-4958035,Congestion,1,71,2020-12-31 13:34:00,2020-12-31 14:22:29,40.699406,-73.91256,1526.0,Myrtle Ave,Brooklyn,NY
T-4958036,Congestion,1,72,2020-12-31 13:33:00,2020-12-31 14:25:39,40.714451,-73.945053,724.0,Metropolitan Ave,Brooklyn,NY
T-4958038,Congestion,0,71,2020-12-31 13:32:00,2020-12-31 14:53:29,40.749859,-73.825783,5459.0,Main St,Flushing,NY
T-4958039,Congestion,0,72,2020-12-31 13:21:00,2020-12-31 15:07:29,40.732502,-73.739861,22878.0,Hillside Ave,Queens Village,NY
T-4958040,Congestion,0,72,2020-12-31 13:21:00,2020-12-31 14:12:38,40.73914,-73.700249,2.0,Hillside Ave,Floral Park,NY
T-4958041,Congestion,1,72,2020-12-31 12:40:00,2020-12-31 14:36:41,40.742912,-73.775581,6102.0,Francis Lewis Blvd,Fresh Meadows,NY
T-4958042,Congestion,1,71,2020-12-31 13:29:00,2020-12-31 20:46:33,40.741138,-73.895782,4373.0,69th St,Woodside,NY
T-4958043,Congestion,2,71,2020-12-31 13:34:00,2020-12-31 14:22:29,40.811878,-73.96122,3071.0,Broadway,New York,NY
T-4958044,Congestion,0,71,2020-12-31 13:34:00,2020-12-31 14:14:29,40.822731,-73.924713,708.0,Grand Concourse,Bronx,NY
T-4958045,Congestion,0,72,2020-12-31 13:32:00,2020-12-31 14:13:41,40.83313,-73.82827,,E Tremont Ave,Bronx,NY
T-4958046,Congestion,0,72,2020-12-31 13:28:00,2020-12-31 14:12:38,40.8424,-73.854202,,E Tremont Ave,Bronx,NY
T-4958047,Congestion,0,72,2020-12-31 13:14:00,2020-12-31 14:12:38,40.849422,-73.906036,,Grand Concourse,Bronx,NY
T-4958048,Congestion,0,71,2020-12-31 13:12:00,2020-12-31 14:12:38,40.941151,-73.883171,79.0,Saw Mill River Rd,Yonkers,NY
T-4958049,Congestion,1,72,2020-12-31 13:30:00,2020-12-31 14:30:08,39.996792,-75.176514,2736.0,W Lehigh Ave,Philadelphia,PA
T-4958050,Congestion,1,72,2020-12-31 13:34:00,2020-12-31 14:17:12,40.012562,-75.15049,3902.0,N Broad St,Philadelphia,PA
T-4958051,Accident,3,201,2020-12-31 13:35:53,2020-12-31 14:32:00,40.047543,-75.000198,,I-95 S,Philadelphia,PA
T-4958052,Accident,2,201,2020-12-31 13:35:26,2020-12-31 14:04:45,40.542675,-74.296104,,New Jersey Tpke N,Woodbridge,NJ
T-4958053,Congestion,0,71,2020-12-31 13:36:00,2020-12-31 14:16:30,40.592121,-73.992989,2508.0,Cropsey Ave,Brooklyn,NY
T-4958054,Congestion,1,71,2020-12-31 13:03:00,2020-12-31 14:17:27,40.594269,-74.001678,9099.0,Bay Pkwy,Brooklyn,NY
T-4958055,Flow-Incident,1,214,2020-12-31 16:10:00,2020-12-31 17:06:31,40.658421,-73.931107,615.0,Utica Ave,Brooklyn,NY
T-4958056,Congestion,0,72,2020-12-31 12:49:00,2020-12-31 16:08:32,40.691044,-73.728905,23305.0,Linden Blvd,Cambria Heights,NY
T-4958057,Congestion,2,72,2020-12-31 13:16:00,2020-12-31 14:19:36,40.711964,-73.825523,12526.0,Queens Blvd,Kew Gardens,NY
T-4958058,Congestion,0,72,2020-12-31 13:33:00,2020-12-31 14:25:08,40.719334,-74.278862,2082.0,Springfield Ave,Vauxhall,NJ
T-4958059,Congestion,0,72,2020-12-31 13:33:00,2020-12-31 14:32:11,40.719337,-74.077934,2383.0,John F Kennedy Blvd,Jersey City,NJ
T-4958060,Congestion,0,72,2020-12-31 13:37:00,2020-12-31 14:19:36,40.73774,-73.88147,,Queens Blvd,Elmhurst,NY
