EventId,Type,Severity,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,City,State
W-1282862,Snow,Heavy,2019-12-31 01:51:00,2019-12-31 02:04:00,43.2049,-71.5026,Concord,NH
W-1282863,Snow,Light,2019-12-31 02:04:00,2019-12-31 02:41:00,43.2049,-71.5026,Concord,NH
W-1282864,Snow,Moderate,2019-12-31 02:41:00,2019-12-31 04:00:00,43.2049,-71.5026,Concord,NH
W-1282865,Snow,Light,2019-12-31 04:00:00,2019-12-31 04:51:00,43.2049,-71.5026,Concord,NH
W-1282866,Snow,Moderate,2019-12-31 04:51:00,2019-12-31 05:00:00,43.2049,-71.5026,Concord,NH
W-1282867,Snow,Light,2019-12-31 05:00:00,2019-12-31 05:41:00,43.2049,-71.5026,Concord,NH
W-1282868,Snow,Moderate,2019-12-31 05:41:00,2019-12-31 06:08:00,43.2049,-71.5026,Concord,NH
W-1282869,Snow,Light,2019-12-31 06:08:00,2019-12-31 06:23:00,43.2049,-71.5026,Concord,NH
W-1282870,Snow,Moderate,2019-12-31 06:23:00,2019-12-31 07:22:00,43.2049,-71.5026,Concord,NH
W-1282871,Snow,Light,2019-12-31 07:22:00,2019-12-31 10:35:00,43.2049,-71.5026,Concord,NH
W-1282872,Snow,Moderate,2019-12-31 10:35:00,2019-12-31 11:02:00,43.2049,-71.5026,Concord,NH
W-1282873,Snow,Light,2019-12-31 11:02:00,2019-12-31 13:18:00,43.2049,-71.5026,Concord,NH
W-1300265,Cold,Severe,2019-12-31 01:55:00,2019-12-31 15:55:00,42.7956,-109.8069,Pinedale,WY
W-1314255,Snow,Light,2019-12-31 09:53:00,2019-12-31 11:53:00,41.1008,-92.4445,Ottumwa,IA
W-1318682,Fog,Severe,2019-12-31 03:52:00,2019-12-31 11:05:00,25.995,-81.6725,Naples,FL
W-1326174,Cold,Severe,2019-12-31 01:35:00,2019-12-31 01:55:00,45.6928,-85.5662,Beaver Island,MI
W-1326175,Snow,Light,2019-12-31 01:55:00,2019-12-31 06:35:00,45.6928,-85.5662,Beaver Island,MI
W-1326176,Snow,Light,2019-12-31 06:55:00,2019-12-31 12:55:00,45.6928,-85.5662,Beaver Island,MI
W-1326177,Snow,Light,2019-12-31 15:15:00,2019-12-31 15:35:00,45.6928,-85.5662,Beaver Island,MI
W-1326178,Snow,Light,2019-12-31 16:15:00,2019-12-31 16:35:00,45.6928,-85.5662,Beaver Island,MI
W-1329575,Snow,Light,2019-12-31 02:55:00,2019-12-31 03:35:00,45.331,-95.6469,Benson,MN
W-1329576,Snow,Light,2019-12-31 03:55:00,2019-12-31 04:55:00,45.331,-95.6469,Benson,MN
W-1329577,Snow,Light,2019-12-31 06:15:00,2019-12-31 06:35:00,45.331,-95.6469,Benson,MN
W-1329578,Snow,Light,2019-12-31 10:15:00,2019-12-31 10:35:00,45.331,-95.6469,Benson,MN
W-1329579,Snow,Light,2019-12-31 10:55:00,2019-12-31 11:15:00,45.331,-95.6469,Benson,MN
W-1329580,Snow,Light,2019-12-31 15:35:00,2019-12-31 15:55:00,45.331,-95.6469,Benson,MN
W-1337971,Rain,Light,2019-12-31 00:18:00,2019-12-31 01:43:00,42.08,-80.1825,Erie,PA
W-1337972,Snow,Light,2019-12-31 13:26:00,2019-12-31 15:51:00,42.08,-80.1825,Erie,PA
W-1337973,Snow,Moderate,2019-12-31 15:51:00,2019-12-31 15:52:00,42.08,-80.1825,Erie,PA
W-1337974,Snow,Light,2019-12-31 15:52:00,2019-12-31 19:51:00,42.08,-80.1825,Erie,PA
W-1337975,Snow,Moderate,2019-12-31 19:51:00,2019-12-31 20:01:00,42.08,-80.1825,Erie,PA
W-1337976,Snow,Light,2019-12-31 20:01:00,2019-12-31 22:58:00,42.08,-80.1825,Erie,PA
W-1337977,Snow,Heavy,2019-12-31 22:58:00,2020-01-01 00:27:00,42.08,-80.1825,Erie,PA
W-1341828,Snow,Light,2019-12-31 01:53:00,2019-12-31 02:23:00,40.7081,-84.0214,Lima,OH
W-1341829,Snow,Moderate,2019-12-31 02:23:00,2019-12-31 02:30:00,40.7081,-84.0214,Lima,OH
W-1341830,Rain,Light,2019-12-31 08:44:00,2019-12-31 08:53:00,40.7081,-84.0214,Lima,OH
W-1341831,Snow,Light,2019-12-31 11:53:00,2019-12-31 16:53:00,40.7081,-84.0214,Lima,OH
W-1341832,Snow,Light,2019-12-31 17:28:00,2019-12-31 18:27:00,40.7081,-84.0214,Lima,OH
W-1345256,Snow,Light,2019-12-31 04:56:00,2019-12-31 06:56:00,39.9061,-84.2186,Vandalia,OH
W-1345257,Rain,Light,2019-12-31 16:56:00,2019-12-31 17:56:00,39.9061,-84.2186,Vandalia,OH
W-1345258,Fog,Severe,2019-12-31 18:43:00,2019-12-31 19:31:00,39.9061,-84.2186,Vandalia,OH
W-1345259,Fog,Severe,2019-12-31 19:38:00,2019-12-31 19:56:00,39.9061,-84.2186,Vandalia,OH
W-1345260,Fog,Moderate,2019-12-31 19:56:00,2019-12-31 20:33:00,39.9061,-84.2186,Vandalia,OH
W-1345261,Rain,Light,2019-12-31 21:10:00,2019-12-31 21:32:00,39.9061,-84.2186,Vandalia,OH
W-1345262,Rain,Light,2019-12-31 21:42:00,2019-12-31 21:54:00,39.9061,-84.2186,Vandalia,OH
W-1349312,Snow,Light,2019-12-31 11:55:00,2019-12-31 14:15:00,44.6252,-86.2008,Frankfort,MI
W-1349313,Snow,Light,2019-12-31 14:35:00,2019-12-31 15:55:00,44.6252,-86.2008,Frankfort,MI
W-1349314,Snow,Light,2019-12-31 16:15:00,2019-12-31 16:55:00,44.6252,-86.2008,Frankfort,MI
W-1349315,Snow,Light,2019-12-31 19:35:00,2019-12-31 20:15:00,44.6252,-86.2008,Frankfort,MI
W-1353039,Snow,Light,2019-12-31 04:56:00,2019-12-31 05:56:00,41.4535,-86.9981,Valparaiso,IN
W-1353040,Snow,Light,2019-12-31 06:33:00,2019-12-31 06:46:00,41.4535,-86.9981,Valparaiso,IN
W-1353041,Rain,Light,2019-12-31 06:46:00,2019-12-31 07:11:00,41.4535,-86.9981,Valparaiso,IN
W-1353042,Snow,Light,2019-12-31 07:44:00,2019-12-31 13:56:00,41.4535,-86.9981,Valparaiso,IN
W-1353043,Fog,Moderate,2019-12-31 14:56:00,2019-12-31 15:56:00,41.4535,-86.9981,Valparaiso,IN
W-1363891,Rain,Light,2019-12-31 02:56:00,2019-12-31 03:56:00,41.0624,-73.7046,Purchase,NY
W-1363892,Rain,Light,2019-12-31 10:56:00,2019-12-31 11:56:00,41.0624,-73.7046,Purchase,NY
W-1373031,Fog,Severe,2019-12-31 10:51:00,2019-12-31 11:13:00,40.7012,-74.009,New York,NY
W-1378174,Snow,Light,2019-12-31 00:15:00,2019-12-31 00:35:00,43.1702,-88.725,Watertown,WI
W-1378175,Snow,Light,2019-12-31 00:55:00,2019-12-31 08:35:00,43.1702,-88.725,Watertown,WI
W-1378176,Snow,Light,2019-12-31 08:55:00,2019-12-31 09:15:00,43.1702,-88.725,Watertown,WI
W-1378177,Snow,Light,2019-12-31 11:55:00,2019-12-31 12:55:00,43.1702,-88.725,Watertown,WI
W-1378178,Snow,Light,2019-12-31 13:15:00,2019-12-31 13:35:00,43.1702,-88.725,Watertown,WI
W-1378179,Snow,Light,2019-12-31 14:35:00,2019-12-31 14:55:00,43.1702,-88.725,Watertown,WI
W-1378180,Snow,Light,2019-12-31 15:15:00,2019-12-31 17:15:00,43.1702,-88.725,Watertown,WI
W-1387859,Rain,Light,2019-12-31 00:57:00,2019-12-31 01:09:00,40.6481,-86.1521,Deer Creek,IN
W-1387860,Rain,Light,2019-12-31 07:03:00,2019-12-31 07:15:00,40.6481,-86.1521,Deer Creek,IN
W-1387861,Rain,Light,2019-12-31 07:56:00,2019-12-31 08:02:00,40.6481,-86.1521,Deer Creek,IN
W-1387862,Snow,Light,2019-12-31 09:56:00,2019-12-31 16:44:00,40.6481,-86.1521,Deer Creek,IN
W-1387863,Rain,Light,2019-12-31 16:44:00,2019-12-31 18:16:00,40.6481,-86.1521,Deer Creek,IN
W-1387864,Snow,Light,2019-12-31 18:16:00,2019-12-31 19:19:00,40.6481,-86.1521,Deer Creek,IN
W-1390401,Fog,Moderate,2019-12-31 03:53:00,2019-12-31 11:53:00,37.7178,-122.2329,Oakland,CA
W-1401010,Rain,Light,2019-12-31 19:13:00,2019-12-31 19:24:00,40.2964,-78.32,Martinsburg,PA
W-1401011,Rain,Light,2019-12-31 19:53:00,2019-12-31 20:53:00,40.2964,-78.32,Martinsburg,PA
W-1401012,Snow,Light,2019-12-31 22:23:00,2019-12-31 23:53:00,40.2964,-78.32,Martinsburg,PA
W-1406132,Snow,Light,2019-12-31 02:15:00,2019-12-31 02:35:00,44.9675,-95.7116,Montevideo,MN
W-1406133,Snow,Light,2019-12-31 03:55:00,2019-12-31 05:35:00,44.9675,-95.7116,Montevideo,MN
W-1406134,Snow,Light,2019-12-31 07:16:00,2019-12-31 07:35:00,44.9675,-95.7116,Montevideo,MN
W-1414665,Snow,Light,2019-12-31 01:06:00,2019-12-31 12:58:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414666,Snow,Moderate,2019-12-31 12:58:00,2019-12-31 13:58:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414667,Snow,Heavy,2019-12-31 13:58:00,2019-12-31 14:58:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414668,Snow,Moderate,2019-12-31 14:58:00,2019-12-31 15:55:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414669,Snow,Light,2019-12-31 15:55:00,2019-12-31 16:26:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414670,Rain,Light,2019-12-31 16:26:00,2019-12-31 16:48:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414671,Snow,Light,2019-12-31 17:18:00,2019-12-31 18:33:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414672,Rain,Light,2019-12-31 18:49:00,2019-12-31 18:59:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414673,Rain,Light,2019-12-31 20:02:00,2019-12-31 20:13:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414674,Rain,Light,2019-12-31 20:34:00,2019-12-31 20:49:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414675,Rain,Light,2019-12-31 20:58:00,2019-12-31 21:09:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414676,Rain,Light,2019-12-31 21:10:00,2019-12-31 21:14:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414677,Rain,Light,2019-12-31 21:26:00,2019-12-31 21:34:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414678,Rain,Light,2019-12-31 21:52:00,2019-12-31 22:50:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1414679,Rain,Light,2019-12-31 22:55:00,2019-12-31 23:05:00,47.6151,-117.6558,Fairchild Air Force Base,WA
W-1428168,Fog,Severe,2019-12-31 00:45:00,2019-12-31 01:45:00,41.5045,-74.0999,New Windsor,NY
W-1428169,Fog,Severe,2019-12-31 10:45:00,2019-12-31 16:45:00,41.5045,-74.0999,New Windsor,NY
W-1434724,Fog,Severe,2019-12-31 02:15:00,2019-12-31 02:23:00,41.7425,-72.1825,North Windham,CT
W-1434725,Rain,Light,2019-12-31 02:52:00,2019-12-31 03:48:00,41.7425,-72.1825,North Windham,CT
W-1434726,Rain,Light,2019-12-31 05:52:00,2019-12-31 07:52:00,41.7425,-72.1825,North Windham,CT
W-1448628,Rain,Light,2019-12-31 09:53:00,2019-12-31 11:53:00,46.9727,-123.9302,Hoquiam,WA
W-1448629,Rain,Light,2019-12-31 12:31:00,2019-12-31 14:53:00,46.9727,-123.9302,Hoquiam,WA
W-1448630,Rain,Moderate,2019-12-31 14:53:00,2019-12-31 17:04:00,46.9727,-123.9302,Hoquiam,WA
W-1448631,Rain,Light,2019-12-31 17:04:00,2019-12-31 17:53:00,46.9727,-123.9302,Hoquiam,WA
W-1448632,Rain,Moderate,2019-12-31 17:53:00,2019-12-31 17:59:00,46.9727,-123.9302,Hoquiam,WA
W-1448633,Rain,Light,2019-12-31 17:59:00,2019-12-31 18:17:00,46.9727,-123.9302,Hoquiam,WA
W-1448634,Rain,Moderate,2019-12-31 18:17:00,2019-12-31 18:51:00,46.9727,-123.9302,Hoquiam,WA
W-1448635,Rain,Heavy,2019-12-31 18:51:00,2019-12-31 19:02:00,46.9727,-123.9302,Hoquiam,WA
W-1448636,Rain,Light,2019-12-31 19:02:00,2019-12-31 19:23:00,46.9727,-123.9302,Hoquiam,WA
W-1448637,Rain,Moderate,2019-12-31 19:23:00,2019-12-31 19:37:00,46.9727,-123.9302,Hoquiam,WA
W-1448638,Rain,Heavy,2019-12-31 19:37:00,2019-12-31 20:12:00,46.9727,-123.9302,Hoquiam,WA
W-1448639,Rain,Light,2019-12-31 20:12:00,2020-01-01 02:51:00,46.9727,-123.9302,Hoquiam,WA
W-1453892,Snow,Moderate,2019-12-31 04:53:00,2019-12-31 05:23:00,43.7696,-88.4907,Fond du Lac,WI
W-1453893,Snow,Light,2019-12-31 05:23:00,2019-12-31 06:53:00,43.7696,-88.4907,Fond du Lac,WI
W-1453894,Snow,Light,2019-12-31 07:38:00,2019-12-31 08:53:00,43.7696,-88.4907,Fond du Lac,WI
W-1453895,Snow,Light,2019-12-31 12:53:00,2019-12-31 14:53:00,43.7696,-88.4907,Fond du Lac,WI
W-1461235,Snow,Light,2019-12-31 00:35:00,2019-12-31 00:55:00,41.0655,-86.1817,Rochester,IN
W-1461236,Snow,Light,2019-12-31 06:35:00,2019-12-31 06:55:00,41.0655,-86.1817,Rochester,IN
W-1461237,Snow,Light,2019-12-31 08:55:00,2019-12-31 14:35:00,41.0655,-86.1817,Rochester,IN
W-1467834,Snow,Light,2019-12-31 19:53:00,2019-12-31 20:53:00,42.3984,-90.7091,Dubuque,IA
W-1471090,Snow,Light,2019-12-31 15:56:00,2019-12-31 16:56:00,48.1142,-98.9088,Devils Lake,ND
W-1471091,Snow,Light,2019-12-31 17:56:00,2019-12-31 19:56:00,48.1142,-98.9088,Devils Lake,ND
W-1485970,Snow,Light,2019-12-31 09:42:00,2019-12-31 10:22:00,46.3111,-85.4572,Newberry,MI
W-1485971,Snow,Light,2019-12-31 11:02:00,2019-12-31 12:02:00,46.3111,-85.4572,Newberry,MI
W-1485972,Fog,Severe,2019-12-31 12:42:00,2019-12-31 13:02:00,46.3111,-85.4572,Newberry,MI
W-1485973,Fog,Severe,2019-12-31 16:45:00,2019-12-31 17:15:00,46.3111,-85.4572,Newberry,MI
W-1485974,Snow,Light,2019-12-31 17:35:00,2019-12-31 18:22:00,46.3111,-85.4572,Newberry,MI
W-1485975,Snow,Light,2019-12-31 18:42:00,2019-12-31 18:55:00,46.3111,-85.4572,Newberry,MI
W-1485976,Fog,Severe,2019-12-31 19:15:00,2019-12-31 19:35:00,46.3111,-85.4572,Newberry,MI
W-1485977,Snow,Light,2019-12-31 19:35:00,2019-12-31 19:55:00,46.3111,-85.4572,Newberry,MI
W-1519933,Snow,Light,2019-12-31 06:54:00,2019-12-31 07:54:00,40.3149,-78.8307,Johnstown,PA
W-1519934,Snow,Light,2019-12-31 10:54:00,2019-12-31 11:54:00,40.3149,-78.8307,Johnstown,PA
W-1519935,Snow,Light,2019-12-31 17:54:00,2019-12-31 20:21:00,40.3149,-78.8307,Johnstown,PA
W-1519936,Snow,Light,2019-12-31 21:34:00,2019-12-31 23:15:00,40.3149,-78.8307,Johnstown,PA
W-1519937,Snow,Light,2019-12-31 23:34:00,2019-12-31 23:54:00,40.3149,-78.8307,Johnstown,PA
W-1529760,Snow,Light,2019-12-31 05:15:00,2019-12-31 09:15:00,45.4935,-90.9985,Tony,WI
W-1534196,Snow,Light,2019-12-31 00:08:00,2019-12-31 01:54:00,44.5359,-72.6162,Morrisville,VT
W-1534197,Snow,Moderate,2019-12-31 01:54:00,2019-12-31 02:54:00,44.5359,-72.6162,Morrisville,VT
W-1534198,Snow,Light,2019-12-31 03:54:00,2019-12-31 04:54:00,44.5359,-72.6162,Morrisville,VT
W-1534199,Snow,Light,2019-12-31 06:54:00,2019-12-31 07:54:00,44.5359,-72.6162,Morrisville,VT
W-1534200,Snow,Light,2019-12-31 12:42:00,2019-12-31 14:54:00,44.5359,-72.6162,Morrisville,VT
W-1534201,Snow,Light,2019-12-31 16:54:00,2019-12-31 20:32:00,44.5359,-72.6162,Morrisville,VT
W-1534202,Snow,Light,2019-12-31 21:54:00,2019-12-31 22:54:00,44.5359,-72.6162,Morrisville,VT
W-1542798,Snow,Light,2019-12-31 08:55:00,2019-12-31 10:15:00,42.0486,-93.8486,Boone,IA
W-1572790,Fog,Severe,2019-12-31 02:35:00,2019-12-31 02:36:00,44.7521,-95.5591,Granite Falls,MN
W-1572791,Snow,Light,2019-12-31 02:36:00,2019-12-31 03:15:00,44.7521,-95.5591,Granite Falls,MN
W-1572792,Snow,Light,2019-12-31 03:55:00,2019-12-31 05:35:00,44.7521,-95.5591,Granite Falls,MN
W-1577505,Fog,Severe,2019-12-31 01:28:00,2019-12-31 01:48:00,44.7792,-95.0303,Olivia,MN
W-1577506,Snow,Light,2019-12-31 01:48:00,2019-12-31 02:26:00,44.7792,-95.0303,Olivia,MN
W-1577507,Fog,Severe,2019-12-31 02:26:00,2019-12-31 02:50:00,44.7792,-95.0303,Olivia,MN
W-1577508,Snow,Light,2019-12-31 02:50:00,2019-12-31 06:27:00,44.7792,-95.0303,Olivia,MN
W-1577509,Snow,Light,2019-12-31 06:49:00,2019-12-31 07:08:00,44.7792,-95.0303,Olivia,MN
W-1577510,Fog,Severe,2019-12-31 09:50:00,2019-12-31 10:11:00,44.7792,-95.0303,Olivia,MN
W-1577511,Fog,Severe,2019-12-31 11:29:00,2019-12-31 12:20:00,44.7792,-95.0303,Olivia,MN
W-1585689,Snow,Light,2019-12-31 21:56:00,2019-12-31 22:56:00,45.7227,-87.0937,Escanaba,MI
W-1585690,Snow,Light,2019-12-31 23:56:00,2020-01-01 02:29:00,45.7227,-87.0937,Escanaba,MI
W-1595039,Snow,Light,2019-12-31 01:52:00,2019-12-31 03:52:00,41.6134,-90.5948,Davenport,IA
W-1595040,Snow,Light,2019-12-31 05:47:00,2019-12-31 06:02:00,41.6134,-90.5948,Davenport,IA
W-1595041,Fog,Moderate,2019-12-31 06:02:00,2019-12-31 06:52:00,41.6134,-90.5948,Davenport,IA
W-1595042,Snow,Light,2019-12-31 08:52:00,2019-12-31 10:52:00,41.6134,-90.5948,Davenport,IA
W-1598957,Snow,Light,2019-12-31 08:55:00,2019-12-31 12:55:00,40.9479,-87.1826,Rensselaer,IN
W-1606445,Snow,Light,2019-12-31 00:08:00,2019-12-31 00:47:00,43.3421,-72.5213,North Springfield,VT
W-1606446,Snow,Moderate,2019-12-31 00:47:00,2019-12-31 01:16:00,43.3421,-72.5213,North Springfield,VT
W-1606447,Snow,Light,2019-12-31 01:16:00,2019-12-31 05:17:00,43.3421,-72.5213,North Springfield,VT
W-1606448,Snow,Light,2019-12-31 05:54:00,2019-12-31 11:54:00,43.3421,-72.5213,North Springfield,VT
W-1606449,Snow,Light,2019-12-31 18:32:00,2019-12-31 18:37:00,43.3421,-72.5213,North Springfield,VT
W-1606450,Fog,Severe,2019-12-31 18:37:00,2019-12-31 18:47:00,43.3421,-72.5213,North Springfield,VT
W-1606451,Fog,Severe,2019-12-31 18:54:00,2019-12-31 19:09:00,43.3421,-72.5213,North Springfield,VT
W-1606452,Precipitation,UNK,2019-12-31 19:54:00,2019-12-31 20:54:00,43.3421,-72.5213,North Springfield,VT
W-1606453,Fog,Severe,2019-12-31 20:59:00,2019-12-31 21:22:00,43.3421,-72.5213,North Springfield,VT
W-1606454,Snow,Light,2019-12-31 21:22:00,2019-12-31 22:39:00,43.3421,-72.5213,North Springfield,VT
W-1606455,Fog,Severe,2019-12-31 22:39:00,2019-12-31 23:24:00,43.3421,-72.5213,North Springfield,VT
W-1613500,Rain,Light,2019-12-31 04:55:00,2019-12-31 05:15:00,41.0687,-87.8537,Kankakee,IL
W-1613501,Rain,Light,2019-12-31 07:55:00,2019-12-31 09:35:00,41.0687,-87.8537,Kankakee,IL
W-1613502,Rain,Light,2019-12-31 10:15:00,2019-12-31 12:35:00,41.0687,-87.8537,Kankakee,IL
W-1627992,Snow,Moderate,2019-12-31 06:56:00,2019-12-31 07:03:00,44.2714,-86.2377,Manistee,MI
W-1627993,Snow,Light,2019-12-31 07:03:00,2020-01-01 02:56:00,44.2714,-86.2377,Manistee,MI
W-1635912,Fog,Severe,2019-12-31 08:53:00,2019-12-31 12:43:00,26.0787,-80.1622,Fort Lauderdale,FL
W-1668156,Snow,Light,2019-12-31 08:35:00,2019-12-31 08:55:00,40.9233,-88.6213,Pontiac,IL
W-1668157,Snow,Light,2019-12-31 09:55:00,2019-12-31 10:15:00,40.9233,-88.6213,Pontiac,IL
W-1681222,Snow,Light,2019-12-31 03:35:00,2019-12-31 17:55:00,44.9867,-85.2022,Bellaire,MI
W-1681223,Snow,Light,2019-12-31 18:35:00,2019-12-31 21:35:00,44.9867,-85.2022,Bellaire,MI
W-1681224,Snow,Light,2019-12-31 21:55:00,2019-12-31 22:15:00,44.9867,-85.2022,Bellaire,MI
W-1681225,Snow,Light,2019-12-31 23:15:00,2019-12-31 23:55:00,44.9867,-85.2022,Bellaire,MI
W-1685199,Snow,Light,2019-12-31 02:35:00,2019-12-31 03:55:00,45.8229,-92.3706,Siren,WI
W-1690035,Fog,Severe,2019-12-31 09:11:00,2019-12-31 09:58:00,42.6,-123.3656,Wolf Creek,OR
W-1690036,Fog,Severe,2019-12-31 10:32:00,2019-12-31 10:44:00,42.6,-123.3656,Wolf Creek,OR
W-1690037,Fog,Severe,2019-12-31 11:22:00,2019-12-31 11:39:00,42.6,-123.3656,Wolf Creek,OR
W-1690038,Fog,Severe,2019-12-31 12:25:00,2019-12-31 12:31:00,42.6,-123.3656,Wolf Creek,OR
W-1690039,Fog,Severe,2019-12-31 12:40:00,2019-12-31 12:49:00,42.6,-123.3656,Wolf Creek,OR
W-1699278,Snow,Light,2019-12-31 01:45:00,2019-12-31 09:35:00,42.6213,-89.0419,Janesville,WI
W-1701947,Fog,Severe,2019-12-31 07:55:00,2019-12-31 08:15:00,38.1418,-122.5546,Novato,CA
W-1701948,Fog,Severe,2019-12-31 08:35:00,2019-12-31 09:15:00,38.1418,-122.5546,Novato,CA
W-1714818,Fog,Severe,2019-12-31 02:53:00,2019-12-31 03:04:00,26.1554,-81.7746,Naples,FL
W-1714819,Fog,Severe,2019-12-31 03:38:00,2019-12-31 10:09:00,26.1554,-81.7746,Naples,FL
W-1721871,Snow,Light,2019-12-31 07:51:00,2019-12-31 08:23:00,40.0264,-82.4634,Heath,OH
W-1721872,Rain,Light,2019-12-31 17:54:00,2019-12-31 18:32:00,40.0264,-82.4634,Heath,OH
W-1721873,Rain,Light,2019-12-31 20:54:00,2019-12-31 21:05:00,40.0264,-82.4634,Heath,OH
W-1721874,Rain,Light,2019-12-31 21:25:00,2019-12-31 21:54:00,40.0264,-82.4634,Heath,OH
W-1721875,Rain,Light,2019-12-31 22:02:00,2019-12-31 22:11:00,40.0264,-82.4634,Heath,OH
W-1721876,Rain,Light,2019-12-31 22:18:00,2019-12-31 22:27:00,40.0264,-82.4634,Heath,OH
W-1721877,Rain,Light,2019-12-31 22:54:00,2019-12-31 23:41:00,40.0264,-82.4634,Heath,OH
W-1721878,Snow,Light,2019-12-31 23:41:00,2020-01-01 00:35:00,40.0264,-82.4634,Heath,OH
W-1743315,Fog,Severe,2019-12-31 14:53:00,2019-12-31 15:13:00,44.1191,-93.2569,Owatonna,MN
W-1743316,Snow,Light,2019-12-31 15:33:00,2019-12-31 15:53:00,44.1191,-93.2569,Owatonna,MN
W-1749059,Snow,Light,2019-12-31 05:52:00,2019-12-31 06:52:00,41.4482,-90.5236,Milan,IL
W-1749060,Snow,Light,2019-12-31 09:39:00,2019-12-31 10:52:00,41.4482,-90.5236,Milan,IL
W-1764917,Snow,Light,2019-12-31 15:15:00,2019-12-31 16:15:00,43.7771,-71.756,Plymouth,NH
W-1764918,Rain,Light,2019-12-31 16:15:00,2019-12-31 16:55:00,43.7771,-71.756,Plymouth,NH
W-1764919,Rain,Light,2019-12-31 21:55:00,2019-12-31 22:35:00,43.7771,-71.756,Plymouth,NH
W-1764920,Snow,Light,2019-12-31 23:15:00,2020-01-01 00:55:00,43.7771,-71.756,Plymouth,NH
W-1772904,Snow,Light,2019-12-31 03:53:00,2019-12-31 12:41:00,43.5281,-84.0813,Freeland,MI
W-1772905,Snow,Light,2019-12-31 13:53:00,2019-12-31 14:53:00,43.5281,-84.0813,Freeland,MI
W-1772906,Snow,Light,2019-12-31 16:53:00,2019-12-31 18:00:00,43.5281,-84.0813,Freeland,MI
W-1779094,Fog,Severe,2019-12-31 09:53:00,2019-12-31 10:01:00,41.393,-70.6159,Vineyard Haven,MA
W-1779095,Rain,Light,2019-12-31 10:01:00,2019-12-31 11:10:00,41.393,-70.6159,Vineyard Haven,MA
W-1779096,Fog,Severe,2019-12-31 11:10:00,2019-12-31 14:53:00,41.393,-70.6159,Vineyard Haven,MA
W-1785362,Snow,Light,2019-12-31 03:55:00,2019-12-31 06:55:00,43.6624,-84.2621,Midland,MI
W-1785363,Snow,Light,2019-12-31 07:15:00,2019-12-31 12:15:00,43.6624,-84.2621,Midland,MI
W-1785364,Snow,Light,2019-12-31 13:55:00,2019-12-31 14:55:00,43.6624,-84.2621,Midland,MI
W-1788957,Fog,Severe,2019-12-31 01:39:00,2019-12-31 01:59:00,43.9905,-95.781,Slayton,MN
W-1788958,Snow,Light,2019-12-31 03:40:00,2019-12-31 04:40:00,43.9905,-95.781,Slayton,MN
W-1788959,Snow,Light,2019-12-31 05:00:00,2019-12-31 05:20:00,43.9905,-95.781,Slayton,MN
W-1788960,Snow,Light,2019-12-31 05:40:00,2019-12-31 06:00:00,43.9905,-95.781,Slayton,MN
W-1788961,Snow,Light,2019-12-31 07:40:00,2019-12-31 07:59:00,43.9905,-95.781,Slayton,MN
W-1788962,Snow,Light,2019-12-31 08:40:00,2019-12-31 09:20:00,43.9905,-95.781,Slayton,MN
W-1797577,Snow,Light,2019-12-31 13:35:00,2019-12-31 13:55:00,36.6656,-76.3206,Chesapeake,VA
W-1797578,Fog,Severe,2019-12-31 13:55:00,2019-12-31 14:35:00,36.6656,-76.3206,Chesapeake,VA
W-1800172,Rain,Light,2019-12-31 14:53:00,2019-12-31 16:53:00,45.8258,-119.2611,Hermiston,OR
W-1800173,Rain,Light,2019-12-31 21:53:00,2019-12-31 23:53:00,45.8258,-119.2611,Hermiston,OR
W-1803084,Fog,Severe,2019-12-31 12:13:00,2019-12-31 14:54:00,40.3734,-75.9593,Reading,PA
W-1803085,Rain,Light,2019-12-31 23:54:00,2020-01-01 00:54:00,40.3734,-75.9593,Reading,PA
W-1812593,Snow,Light,2019-12-31 03:35:00,2019-12-31 03:55:00,42.2186,-92.0258,Vinton,IA
W-1812594,Snow,Light,2019-12-31 06:55:00,2019-12-31 08:15:00,42.2186,-92.0258,Vinton,IA
W-1820945,Fog,Severe,2019-12-31 17:37:00,2019-12-31 17:47:00,31.8331,-104.8098,Salt Flat,TX
W-1827139,Rain,Light,2019-12-31 00:21:00,2019-12-31 00:42:00,42.3606,-71.0097,East Boston,MA
W-1827140,Rain,Light,2019-12-31 01:00:00,2019-12-31 01:12:00,42.3606,-71.0097,East Boston,MA
W-1827141,Rain,Light,2019-12-31 01:20:00,2019-12-31 03:56:00,42.3606,-71.0097,East Boston,MA
